round,ground_truth,correct_percentage,loss,prediction,agent0hw,agent1hw
499,21,33.80%,0.9516,21,0.001002977,0.998997033
500,0,33.93%,1.2605,0,0.001000009,0.999000013
501,11,33.86%,2.307,14,0.001002888,0.998997152
502,3,33.80%,3.98,6,0.001007788,0.998992205
503,18,33.73%,3.4423,0,0.001000281,0.998999715
504,26,33.66%,1.9627,5,0.00100729,0.998992741
505,17,33.79%,1.2861,17,0.001002803,0.998997211
506,23,33.73%,2.5167,27,0.001000452,0.998999536
507,12,33.66%,3.129,0,0.001000675,0.998999357
508,18,33.60%,2.6534,27,0.00104655,0.998953462
509,13,33.53%,1.8481,7,0.001011978,0.998988032
510,8,33.66%,1.6877,8,0.001002295,0.998997748
511,25,33.79%,1.2322,25,0.00100074,0.998999298
512,12,33.72%,2.2727,27,0.001003306,0.998996735
513,4,33.85%,1.5467,4,0.001000276,0.998999715
514,1,33.79%,2.1147,9,0.001002372,0.998997629
515,23,33.72%,2.3219,27,0.001000142,0.998999894
516,6,33.85%,1.1997,6,0.001006221,0.998993814
517,11,33.78%,2.1751,27,0.001000283,0.998999715
518,24,33.91%,0.8991,24,0.001000097,0.998999894
519,14,34.04%,1.6894,14,0.001001857,0.998998165
520,17,34.17%,1.558,17,0.001007649,0.998992383
521,1,34.29%,1.7719,1,0.001005307,0.998994708
522,1,34.42%,2.7062,1,0.001001687,0.998998344
523,11,34.35%,2.1371,27,0.001000146,0.998999894
524,10,34.29%,3.0972,16,0.001000211,0.998999774
525,21,34.41%,0.4286,21,0.001000179,0.998999834
526,11,34.35%,2.0364,27,0.001000546,0.998999476
527,1,34.47%,3.1958,1,0.001003104,0.998996913
528,27,34.59%,1.6404,27,0.001035174,0.998964846
529,21,34.72%,0.5691,21,0.001001002,0.998999
530,13,34.84%,1.69,13,0.001013483,0.998986542
531,27,34.96%,1.1873,27,0.001005843,0.998994172
532,4,35.08%,1.331,4,0.001000671,0.998999357
533,13,35.21%,1.8521,13,0.001000549,0.998999476
534,8,35.33%,1.9236,8,0.001010215,0.99898982
535,10,35.26%,2.9612,16,0.001000015,0.999000013
536,21,35.38%,0.6059,21,0.001001711,0.998998284
537,4,35.50%,1.3894,4,0.001000178,0.998999834
538,5,35.62%,1.1966,5,0.001046144,0.998953879
539,3,35.56%,1.4799,4,0.001000253,0.998999774
540,11,35.67%,1.6667,11,0.001000097,0.998999894
541,17,35.79%,1.747,17,0.001001854,0.998998165
542,10,35.73%,3.2359,16,0.00100001,0.999000013
543,13,35.85%,1.593,13,0.001000337,0.998999655
544,11,35.96%,1.5538,11,0.001002483,0.998997509
545,5,36.08%,0.8429,5,0.001014175,0.998985827
546,12,36.01%,2.9963,3,0.001001195,0.998998821
547,25,36.13%,1.3425,25,0.001000018,0.999000013
548,10,36.07%,2.7493,16,0.001000658,0.998999357
549,23,36.00%,2.2681,27,0.001000067,0.998999953
550,11,36.12%,1.3908,11,0.001000264,0.998999774
551,7,36.23%,1.3708,7,0.001003898,0.998996139
552,14,36.17%,1.8877,11,0.001022664,0.998977363
553,7,36.28%,1.2832,7,0.001000246,0.998999774
554,15,36.22%,2.4869,9,0.001000002,0.999000013
555,23,36.15%,2.0991,27,0.001000772,0.998999238
556,15,36.09%,1.9649,9,0.001000068,0.998999953
557,8,36.20%,1.3103,8,0.001003203,0.998996794
558,6,36.31%,1.5124,6,0.001001089,0.99899894
559,26,36.25%,1.7343,5,0.00100187,0.998998165
560,7,36.36%,1.1706,7,0.001005071,0.998994946
561,27,36.48%,1.0807,27,0.001011148,0.998988867
562,17,36.41%,5.2095,11,0.001091125,0.998908877
563,3,36.52%,1.9423,3,0.00101056,0.998989463
564,4,36.64%,1.1877,4,0.001001161,0.99899888
565,14,36.57%,1.6685,11,0.001001421,0.998998582
566,5,36.68%,0.91,5,0.001008243,0.998991787
567,10,36.62%,2.3069,16,0.001000201,0.998999834
568,1,36.73%,3.0128,1,0.001001076,0.99899894
569,2,36.84%,0.7516,2,0.001000148,0.998999894
570,11,36.95%,1.528,11,0.001008411,0.998991609
571,4,37.06%,1.1526,4,0.001000468,0.998999536
572,14,37.17%,1.4819,14,0.001000935,0.998999059
573,26,37.28%,1.5736,26,0.0010008,0.998999238
574,8,37.39%,1.2284,8,0.001005046,0.998994946
575,6,37.50%,1.1771,6,0.001001461,0.998998523
576,23,37.61%,2.531,23,0.001004621,0.998995364
577,23,37.72%,1.5902,23,0.00100012,0.998999894
578,6,37.82%,0.9604,6,0.001008199,0.998991787
579,6,37.93%,0.9308,6,0.001006964,0.998993039
580,1,38.04%,2.3885,1,0.001000263,0.998999774
581,26,37.97%,1.762,21,0.001000004,0.999000013
582,16,38.08%,0.9237,16,0.001000083,0.998999953
583,27,38.18%,1.0105,27,0.001021502,0.998978496
584,8,38.29%,0.9198,8,0.001003086,0.998996913
585,11,38.40%,1.4314,11,0.001001045,0.99899894
586,9,38.50%,1.4635,9,0.001000023,0.999000013
587,1,38.44%,1.4874,6,0.001001188,0.998998821
588,11,38.54%,1.3731,11,0.001001567,0.998998463
589,9,38.64%,1.37,9,0.001000359,0.998999655
590,3,38.58%,2.6304,6,0.00100026,0.998999774
591,8,38.68%,0.8106,8,0.00100025,0.998999774
592,5,38.79%,0.786,5,0.001004059,0.99899596
593,4,38.89%,1.0765,4,0.001000735,0.998999298
594,18,38.82%,3.5188,7,0.001000261,0.998999774
595,18,38.76%,2.0288,7,0.001001728,0.998998284
596,17,38.69%,1.6528,6,0.001000712,0.998999298
597,1,38.80%,2.4131,1,0.001006871,0.998993158
598,19,38.73%,2.5251,6,0.001000033,0.998999953
599,5,38.83%,0.7357,5,0.001001296,0.998998702
600,16,38.94%,0.916,16,0.0010007,0.998999298
601,17,38.87%,0.9951,6,0.001000087,0.998999953
602,19,38.97%,2.5241,19,0.001001251,0.998998761
603,16,39.07%,0.6679,16,0.001000259,0.998999774
604,27,39.17%,0.9,27,0.001008356,0.998991668
605,6,39.27%,0.6845,6,0.001000611,0.998999417
606,9,39.37%,1.5337,9,0.001015155,0.998984873
607,17,39.31%,1.2852,6,0.001000467,0.998999536
608,4,39.41%,1.0446,4,0.001002062,0.998997927
609,3,39.34%,2.7793,6,0.001000765,0.998999238
610,1,39.28%,2.268,21,0.001029392,0.998970628
611,19,39.38%,1.9594,19,0.001002093,0.998997927
612,26,39.48%,1.3017,26,0.001004676,0.998995364
613,11,39.58%,1.2638,11,0.001008635,0.99899137
614,7,39.67%,1.127,7,0.001004544,0.998995483
615,14,39.77%,1.4687,14,0.001009759,0.998990238
616,22,39.71%,3.3669,11,0.001003881,0.998996139
617,21,39.81%,0.4266,21,0.001002227,0.998997808
618,20,39.74%,2.3545,8,0.001001461,0.998998523
619,13,39.84%,1.7714,13,0.001002551,0.99899745
620,5,39.94%,0.768,5,0.001009622,0.998990417
621,21,40.03%,1.0151,21,0.001000409,0.998999596
622,13,40.13%,1.658,13,0.00100014,0.998999894
623,10,40.06%,2.1591,16,0.001000006,0.999000013
624,16,40.16%,0.6055,16,0.001000005,0.999000013
625,6,40.26%,0.6969,6,0.0010057,0.998994291
626,5,40.35%,0.7494,5,0.001016201,0.9989838
627,21,40.45%,0.5247,21,0.001000026,0.999000013
628,11,40.54%,1.1174,11,0.001005314,0.998994708
629,6,40.63%,0.7357,6,0.001004328,0.998995662
630,25,40.73%,1.2832,25,0.00100018,0.998999834
631,10,40.66%,2.2421,16,0.001000272,0.998999715
632,10,40.60%,2.0361,16,0.001000018,0.999000013
633,0,40.69%,1.2924,0,0.001000054,0.998999953
634,10,40.63%,2.0461,16,0.001000002,0.999000013
635,9,40.72%,1.4176,9,0.001001231,0.998998761
636,6,40.82%,0.5846,6,0.001009759,0.998990238
637,20,40.75%,2.4894,13,0.001002918,0.998997092
638,4,40.85%,1.0305,4,0.001000006,0.999000013
639,6,40.94%,0.5147,6,0.001006279,0.998993754
640,5,41.03%,0.58,5,0.001002011,0.998997986
641,12,40.97%,2.2699,17,0.001001306,0.998998702
642,1,41.06%,1.6462,1,0.001007056,0.99899298
643,7,41.15%,0.9789,7,0.001004104,0.9989959
644,5,41.24%,0.7166,5,0.001007263,0.998992741
645,17,41.33%,1.0615,17,0.001006958,0.998993039
646,7,41.42%,0.8934,7,0.001000331,0.998999655
647,4,41.51%,0.9639,4,0.001003599,0.998996437
648,12,41.45%,2.289,17,0.001001297,0.998998702
649,14,41.54%,2.0796,14,0.001003086,0.998996913
650,27,41.63%,1.077,27,0.001015114,0.998984873
651,14,41.56%,1.6401,11,0.001001828,0.998998165
652,10,41.65%,1.4614,10,0.001000092,0.998999894
653,13,41.74%,1.5546,13,0.001000193,0.998999834
654,0,41.83%,1.1121,0,0.001000014,0.999000013
655,13,41.92%,1.7319,13,0.001000203,0.998999834
656,0,42.01%,0.9535,0,0.00100001,0.999000013
657,14,42.10%,1.301,14,0.001005807,0.998994231
658,15,42.03%,2.2352,9,0.001000017,0.999000013
659,9,41.97%,1.4637,2,0.001017554,0.99898243
660,10,42.06%,1.6972,10,0.001000202,0.998999834
661,1,42.15%,1.6968,1,0.001004397,0.998995602
662,10,42.23%,1.6194,10,0.001000007,0.999000013
663,5,42.32%,0.5408,5,0.001011248,0.998988748
664,9,42.41%,1.507,9,0.001041791,0.99895823
665,14,42.49%,1.314,14,0.001001012,0.998999
666,1,42.58%,1.7285,1,0.001005863,0.998994172
667,6,42.66%,0.4654,6,0.001001961,0.998998046
668,12,42.75%,2.348,12,0.001003173,0.998996854
669,3,42.69%,2.6901,6,0.001001277,0.998998761
670,27,42.77%,0.9218,27,0.001014415,0.998985589
671,3,42.71%,2.3705,6,0.001001922,0.998998106
672,26,42.79%,1.6487,26,0.00100007,0.998999953
673,17,42.88%,1.1096,17,0.001000926,0.998999059
674,6,42.96%,0.4437,6,0.001005055,0.998994946
675,13,43.05%,1.2751,13,0.001000043,0.998999953
676,5,43.13%,0.4657,5,0.001009811,0.998990178
677,15,43.22%,1.8614,15,0.001000238,0.998999774
678,0,43.30%,0.9656,0,0.001,0.999000013
679,7,43.38%,1.0603,7,0.00100292,0.998997092
680,24,43.47%,0.682,24,0.001000016,0.999000013
681,18,43.55%,2.6386,18,0.001000095,0.998999894
682,11,43.63%,1.1843,11,0.001000591,0.998999417
683,11,43.71%,1.2434,11,0.001000862,0.998999178
684,13,43.80%,1.1679,13,0.001000114,0.998999894
685,11,43.88%,1.2091,11,0.001000006,0.999000013
686,7,43.96%,1.0881,7,0.001001284,0.998998702
687,7,44.04%,0.8999,7,0.001003086,0.998996913
688,0,44.12%,0.9982,0,0.001000101,0.998999894
689,0,44.20%,1.0188,0,0.001000367,0.998999655
690,16,44.28%,0.8362,16,0.001000051,0.998999953
691,8,44.36%,2.2745,8,0.001019858,0.998980165
692,16,44.44%,0.8053,16,0.001000035,0.998999953
693,25,44.38%,0.9587,5,0.001000038,0.998999953
694,12,44.32%,2.4383,0,0.001004105,0.9989959
695,14,44.40%,1.5806,14,0.001012471,0.998987556
696,4,44.48%,1.0017,4,0.001000478,0.998999536
697,24,44.56%,0.5737,24,0.001000007,0.999000013
698,8,44.64%,1.604,8,0.001014452,0.998985589
699,0,44.71%,0.5656,0,0.001000015,0.999000013
700,4,44.79%,0.9184,4,0.001003793,0.998996198
701,15,44.73%,1.8917,9,0.001000005,0.999000013
702,24,44.81%,0.5928,24,0.001000001,0.999000013
703,2,44.89%,1.0354,2,0.001006427,0.998993576
704,15,44.96%,2.4523,15,0.001000015,0.999000013
705,23,45.04%,2.9258,23,0.001002772,0.998997211
706,1,44.98%,1.4025,2,0.001000309,0.998999715
707,8,45.06%,1.2935,8,0.001001986,0.998998046
708,4,45.13%,0.8295,4,0.001000073,0.998999953
709,23,45.21%,2.2271,23,0.00100183,0.998998165
710,25,45.29%,0.7787,25,0.001001138,0.99899888
711,4,45.37%,0.7909,4,0.001002505,0.998997509
712,21,45.44%,0.3855,21,0.001000174,0.998999834
713,7,45.52%,0.7382,7,0.001005731,0.998994291
714,13,45.59%,1.346,13,0.001005171,0.998994827
715,10,45.67%,1.2753,10,0.001000033,0.998999953
716,1,45.75%,0.9985,1,0.001009563,0.998990476
717,2,45.82%,0.6975,2,0.001000058,0.998999953
718,4,45.90%,0.7121,4,0.001000136,0.998999894
719,8,45.97%,0.6494,8,0.001005875,0.998994112
720,7,46.05%,0.7045,7,0.001001688,0.998998344
721,16,46.12%,0.601,16,0.001000005,0.999000013
722,12,46.20%,1.8925,12,0.001003711,0.998996317
723,8,46.27%,1.2448,8,0.001002099,0.998997927
724,7,46.34%,0.6326,7,0.001000255,0.998999774
725,15,46.28%,1.8489,9,0.001000513,0.998999476
726,11,46.35%,0.9625,11,0.00100003,0.999000013
727,16,46.43%,0.4989,16,0.00100001,0.999000013
728,3,46.36%,1.6884,4,0.001005423,0.998994589
729,6,46.44%,0.5387,6,0.001015594,0.998984396
730,15,46.51%,2.0648,15,0.001001351,0.998998642
731,5,46.58%,0.4909,5,0.001000298,0.998999715
732,6,46.66%,0.4482,6,0.001001156,0.99899888
733,14,46.73%,1.2468,14,0.0010109,0.998989105
734,6,46.80%,0.3895,6,0.00100356,0.998996437
735,12,46.88%,2.0233,12,0.001000016,0.999000013
736,13,46.95%,1.5429,13,0.001000039,0.998999953
737,8,47.02%,1.0276,8,0.00100045,0.998999536
738,24,47.09%,0.9056,24,0.00100009,0.998999894
739,12,47.03%,2.0605,0,0.001004352,0.998995662
740,6,47.10%,0.3719,6,0.001003579,0.998996437
741,27,47.17%,0.789,27,0.001003652,0.998996377
742,4,47.24%,0.6254,4,0.001002339,0.998997688
743,1,47.31%,1.0898,1,0.001005427,0.998994589
744,18,47.38%,2.1018,18,0.001000894,0.998999119
745,7,47.45%,0.572,7,0.001000808,0.998999178
746,15,47.52%,2.1286,15,0.001000321,0.998999715
747,3,47.59%,1.5147,3,0.001000468,0.998999536
748,2,47.66%,0.6261,2,0.00100102,0.998999
749,3,47.60%,1.9179,6,0.00100039,0.998999596
750,10,47.67%,1.2899,10,0.001000014,0.999000013
751,18,47.61%,1.7656,27,0.001001327,0.998998702
752,14,47.68%,1.143,14,0.001014061,0.998985946
753,14,47.75%,1.1367,14,0.001007909,0.998992085
754,26,47.81%,1.5682,26,0.001000018,0.999000013
755,2,47.88%,0.5513,2,0.001000347,0.998999655
756,9,47.95%,1.1115,9,0.00100046,0.998999536
757,16,48.02%,0.5446,16,0.001000017,0.999000013
758,26,48.09%,1.3971,26,0.001000802,0.998999238
759,26,48.16%,1.3133,26,0.001000071,0.998999953
760,6,48.23%,0.3195,6,0.001004345,0.998995662
761,15,48.29%,1.4381,15,0.001000115,0.998999894
762,9,48.36%,1.0699,9,0.001000731,0.998999298
763,22,48.30%,2.5021,14,0.001000713,0.998999298
764,24,48.37%,0.4272,24,0.001000001,0.999000013
765,4,48.43%,0.5617,4,0.001003259,0.998996735
766,14,48.50%,0.9165,14,0.001007464,0.998992562
767,0,48.57%,0.696,0,0.001000011,0.999000013
768,20,48.50%,2.4894,13,0.001000174,0.998999834
769,4,48.57%,0.556,4,0.001000272,0.998999715
770,12,48.64%,2.0874,12,0.001000194,0.998999834
771,10,48.70%,1.204,10,0.001000008,0.999000013
772,0,48.77%,0.718,0,0.00100085,0.998999178
773,26,48.84%,1.1754,26,0.00100495,0.998995066
774,0,48.90%,0.5592,0,0.001000102,0.998999894
775,7,48.97%,0.6055,7,0.001002312,0.998997688
776,27,49.03%,0.7025,27,0.001006379,0.998993635
777,5,49.10%,0.4827,5,0.001001875,0.998998165
778,5,49.17%,0.4991,5,0.001000019,0.999000013
779,7,49.23%,0.5755,7,0.001000024,0.999000013
780,4,49.30%,0.5121,4,0.001000292,0.998999715
781,27,49.36%,1.1301,27,0.00101697,0.998983026
782,4,49.43%,0.5053,4,0.001000063,0.998999953
783,18,49.36%,2.047,27,0.001001615,0.998998404
784,21,49.43%,0.4862,21,0.001001357,0.998998642
785,17,49.49%,0.96,17,0.001000097,0.998999894
786,7,49.56%,0.4899,7,0.001000182,0.998999834
787,9,49.62%,0.8299,9,0.001000881,0.998999119
788,17,49.68%,0.9182,17,0.00100194,0.998998046
789,15,49.75%,1.4259,15,0.001000448,0.998999536
790,14,49.81%,0.858,14,0.001013851,0.998986185
791,8,49.87%,1.0164,8,0.001001084,0.99899894
792,6,49.94%,0.3013,6,0.001003793,0.998996198
793,13,50.00%,1.4425,13,0.001000055,0.998999953
794,10,50.06%,1.0595,10,0.001000003,0.999000013
795,25,50.00%,2.3225,5,0.001000786,0.998999238
796,10,50.06%,0.9644,10,0.001000005,0.999000013
797,13,50.13%,1.319,13,0.00100088,0.998999119
798,24,50.19%,0.4982,24,0.001000008,0.999000013
799,4,50.25%,0.4438,4,0.001000029,0.999000013
800,24,50.31%,0.5259,24,0.001000056,0.998999953
801,8,50.37%,1.2191,8,0.001000036,0.998999953
802,23,50.44%,1.0164,23,0.001000251,0.998999774
803,12,50.50%,1.4641,12,0.001001,0.998999
804,2,50.56%,0.4495,2,0.00100765,0.998992383
805,18,50.62%,1.2803,18,0.001000051,0.998999953
806,19,50.56%,2.1116,6,0.001003715,0.998996317
807,21,50.62%,0.3876,21,0.001000151,0.998999834
808,21,50.68%,0.2554,21,0.001000418,0.998999596
809,1,50.74%,1.8706,1,0.001003106,0.998996913
810,25,50.68%,1.1992,5,0.001000084,0.998999953
811,23,50.74%,2.1473,23,0.001000009,0.999000013
812,18,50.80%,1.3846,18,0.001003525,0.998996496
813,21,50.86%,0.5609,21,0.001000102,0.998999894
814,24,50.92%,0.4137,24,0.001000003,0.999000013
815,18,50.98%,0.96,18,0.001001366,0.998998642
816,16,51.04%,0.6596,16,0.001000019,0.999000013
817,16,51.10%,0.4814,16,0.001000005,0.999000013
818,21,51.16%,0.536,21,0.001000024,0.999000013
819,22,51.22%,3.1934,22,0.001002815,0.998997211
820,5,51.28%,0.4312,5,0.001005599,0.99899441
821,7,51.34%,0.4904,7,0.001012213,0.998987794
822,26,51.40%,1.1673,26,0.001001377,0.998998642
823,22,51.46%,3.0532,22,0.001005538,0.99899447
824,26,51.52%,1.3171,26,0.001000208,0.998999834
825,5,51.57%,0.4294,5,0.001001659,0.998998344
826,15,51.63%,1.6197,15,0.00100002,0.999000013
827,8,51.69%,0.6237,8,0.001002097,0.998997927
828,9,51.75%,1.0678,9,0.001003536,0.998996496
829,13,51.81%,1.3525,13,0.00100247,0.998997569
830,7,51.87%,0.4983,7,0.001000689,0.998999298
831,0,51.92%,0.5033,0,0.001002948,0.998997092
832,3,51.86%,1.2733,10,0.001000776,0.998999238
833,22,51.80%,2.327,24,0.001001232,0.998998761
834,2,51.86%,0.4969,2,0.00100026,0.998999774
835,26,51.91%,0.8954,26,0.001005053,0.998994946
836,11,51.97%,0.944,11,0.001000158,0.998999834
837,23,52.03%,1.1886,23,0.001000321,0.998999715
838,27,52.09%,0.7587,27,0.001013745,0.998986244
839,1,52.14%,1.8005,1,0.001014313,0.998985708
840,9,52.20%,0.7459,9,0.001000973,0.998999059
841,7,52.26%,0.4497,7,0.001001052,0.99899894
842,18,52.31%,0.9179,18,0.001000966,0.998999059
843,1,52.37%,1.5777,1,0.001004901,0.998995125
844,15,52.43%,1.4606,15,0.001000103,0.998999894
845,17,52.48%,1.0095,17,0.001000048,0.998999953
846,4,52.54%,0.5309,4,0.001000003,0.999000013
847,5,52.48%,1.6304,21,0.001056537,0.998943448
848,25,52.53%,1.4369,25,0.00100009,0.998999894
849,1,52.59%,0.8727,1,0.001001091,0.99899894
850,20,52.53%,2.8102,13,0.001000216,0.998999774
851,7,52.58%,0.4927,7,0.001005421,0.998994589
852,6,52.64%,0.3536,6,0.001002588,0.99899745
853,0,52.69%,0.3655,0,0.001001215,0.998998821
854,3,52.63%,1.2156,10,0.00100009,0.998999894
855,17,52.69%,1.1153,17,0.001000528,0.998999476
856,19,52.74%,1.2847,19,0.001000665,0.998999357
857,4,52.80%,0.41,4,0.001000173,0.998999834
858,19,52.85%,1.3994,19,0.001000003,0.999000013
859,17,52.91%,0.788,17,0.001001495,0.998998523
860,21,52.96%,0.2014,21,0.00100012,0.998999894
861,11,53.02%,1.1061,11,0.001000945,0.998999059
862,14,53.07%,0.9696,14,0.001021424,0.998978615
863,19,53.12%,0.9689,19,0.001000527,0.998999476
864,21,53.18%,0.1972,21,0.001000016,0.999000013
865,10,53.23%,0.7827,10,0.001000001,0.999000013
866,7,53.29%,0.3427,7,0.001001631,0.998998404
867,2,53.34%,0.5019,2,0.001003044,0.998996973
868,0,53.39%,0.4019,0,0.001000475,0.998999536
869,6,53.45%,0.2819,6,0.001000112,0.998999894
870,12,53.50%,1.9326,12,0.001000421,0.998999596
871,22,53.56%,1.9853,22,0.001001018,0.998999
872,20,53.61%,1.8493,20,0.001001382,0.998998642
873,4,53.66%,0.3809,4,0.001001761,0.998998225
874,0,53.71%,0.3726,0,0.001011085,0.998988926
875,8,53.77%,1.5675,8,0.001003725,0.998996317
876,14,53.82%,0.8917,14,0.001008188,0.998991847
877,12,53.76%,3.3424,21,0.001066202,0.998933792
878,15,53.81%,1.149,15,0.001000079,0.998999953
879,11,53.86%,0.8193,11,0.001011363,0.998988628
880,17,53.92%,0.6244,17,0.001000082,0.998999953
881,8,53.97%,0.9782,8,0.001012068,0.998987973
882,26,54.02%,0.9412,26,0.001000183,0.998999834
883,17,54.07%,0.597,17,0.001004597,0.998995423
884,21,54.12%,0.2098,21,0.001001161,0.99899888
885,3,54.18%,1.5516,3,0.001000976,0.998999059
886,4,54.23%,0.4097,4,0.001003872,0.998996139
887,15,54.28%,1.0489,15,0.001000012,0.999000013
888,22,54.33%,2.0135,22,0.001002436,0.998997569
889,24,54.38%,0.3776,24,0.001001036,0.998999
890,14,54.43%,0.7512,14,0.001010443,0.998989582
891,24,54.48%,0.3547,24,0.00100014,0.998999894
892,3,54.54%,0.8883,3,0.001000124,0.998999894
893,19,54.59%,1.6652,19,0.001003551,0.998996437
894,4,54.64%,0.3344,4,0.001004315,0.998995721
895,22,54.69%,1.6845,22,0.00100032,0.998999715
896,2,54.74%,0.4006,2,0.00100185,0.998998165
897,15,54.79%,1.0154,15,0.001001143,0.99899888
898,19,54.84%,0.9521,19,0.001002655,0.998997331
899,26,54.89%,0.8495,26,0.001000226,0.998999774
900,5,54.94%,0.3949,5,0.001002583,0.99899745
901,14,54.99%,1.0613,14,0.001037513,0.998962522
902,23,55.04%,0.761,23,0.00100414,0.9989959
903,3,55.09%,1.2903,3,0.001000705,0.998999298
904,3,55.14%,0.9387,3,0.001002403,0.998997629
905,8,55.19%,0.4051,8,0.001003082,0.998996913
906,19,55.24%,0.8328,19,0.001000032,0.998999953
907,16,55.29%,0.4146,16,0.001000021,0.999000013
908,12,55.34%,1.5516,12,0.001000211,0.998999774
909,7,55.38%,0.9748,7,0.001037546,0.998962462
910,15,55.43%,0.9366,15,0.001000399,0.998999596
911,6,55.48%,0.2642,6,0.001002595,0.99899739
912,5,55.53%,0.3444,5,0.001000663,0.998999357
913,6,55.58%,0.2531,6,0.001004129,0.9989959
914,20,55.52%,1.9476,13,0.001008434,0.998991609
915,2,55.57%,0.3983,2,0.001000068,0.998999953
916,26,55.62%,0.882,26,0.001000038,0.998999953
917,18,55.66%,1.0666,18,0.0010006,0.998999417
918,2,55.71%,0.389,2,0.001001091,0.99899894
919,16,55.76%,0.5346,16,0.001000036,0.998999953
920,20,55.81%,1.4254,20,0.001000119,0.998999894
921,6,55.86%,0.7081,6,0.001035617,0.998964369
922,26,55.90%,0.7835,26,0.001000151,0.998999834
923,11,55.95%,0.7918,11,0.001002452,0.998997569
924,14,56.00%,0.6934,14,0.001001356,0.998998642
925,21,56.05%,0.222,21,0.001000762,0.998999238
926,6,56.09%,0.2226,6,0.001003287,0.998996735
927,3,56.14%,0.7572,3,0.0010005,0.998999536
928,6,56.19%,0.2419,6,0.001011369,0.998988628
929,26,56.24%,0.6796,26,0.001004708,0.998995304
930,1,56.28%,0.7989,1,0.001004991,0.998995006
931,25,56.33%,0.7754,25,0.001000361,0.998999655
932,11,56.38%,0.8016,11,0.001004851,0.998995185
933,9,56.32%,1.0414,27,0.001021912,0.998978078
934,26,56.36%,0.6556,26,0.001000039,0.998999953
935,3,56.41%,0.8976,3,0.001000062,0.998999953
936,4,56.46%,0.3652,4,0.001000065,0.998999953
937,5,56.50%,0.323,5,0.001004596,0.998995423
938,19,56.55%,0.5183,19,0.001000077,0.998999953
939,6,56.60%,0.2419,6,0.001000128,0.998999894
940,27,56.64%,1.5097,27,0.001035112,0.998964906
941,0,56.69%,0.3405,0,0.001000211,0.998999774
942,10,56.73%,0.7601,10,0.001000503,0.998999536
943,6,56.78%,0.193,6,0.001001299,0.998998702
944,3,56.83%,0.619,3,0.001000126,0.998999894
945,6,56.87%,0.182,6,0.001015453,0.998984575
946,9,56.92%,0.7712,9,0.001019133,0.99898088
947,9,56.96%,0.6464,9,0.001000032,0.998999953
948,12,57.01%,1.1471,12,0.001007074,0.99899292
949,9,57.05%,0.6323,9,0.001001046,0.99899894
950,18,57.10%,0.6315,18,0.001001242,0.998998761
951,18,57.14%,0.6257,18,0.001000138,0.998999894
952,16,57.19%,0.453,16,0.001000021,0.999000013
953,3,57.23%,0.5466,3,0.001000811,0.998999178
954,3,57.28%,0.5403,3,0.001000098,0.998999894
955,5,57.32%,0.3292,5,0.001006737,0.998993278
956,7,57.37%,0.3455,7,0.001001099,0.99899894
957,16,57.41%,0.4195,16,0.001000236,0.998999774
958,2,57.46%,0.3416,2,0.0010002,0.998999834
959,1,57.50%,1.0448,1,0.001000761,0.998999238
960,24,57.54%,0.3167,24,0.001000017,0.999000013
961,17,57.59%,0.6476,17,0.001001978,0.998998046
962,11,57.63%,0.5934,11,0.001005117,0.998994887
963,17,57.68%,0.4767,17,0.001001418,0.998998582
964,24,57.72%,0.3408,24,0.001000017,0.999000013
965,7,57.76%,0.4832,7,0.001006067,0.998993933
966,1,57.81%,1.8378,1,0.001007361,0.998992682
967,9,57.85%,0.5281,9,0.001006085,0.998993933
968,13,57.89%,1.3326,13,0.001000557,0.998999476
969,18,57.94%,0.5264,18,0.001000852,0.998999178
970,21,57.98%,0.1934,21,0.001001458,0.998998582
971,6,58.02%,0.1666,6,0.001002511,0.998997509
972,9,58.07%,0.5456,9,0.001002755,0.998997271
973,5,58.11%,0.2355,5,0.001011488,0.998988509
974,4,58.15%,0.3396,4,0.001003705,0.998996317
975,15,58.20%,1.0813,15,0.00100001,0.999000013
976,6,58.24%,0.1416,6,0.00100361,0.998996377
977,1,58.28%,1.0918,1,0.001008615,0.99899137
978,19,58.32%,0.654,19,0.001000012,0.999000013
979,21,58.37%,0.1367,21,0.001000057,0.998999953
980,0,58.41%,0.2818,0,0.001000142,0.998999894
981,10,58.45%,0.825,10,0.001000002,0.999000013
982,5,58.49%,0.2193,5,0.001009697,0.998990297
983,0,58.54%,0.2928,0,0.001000845,0.998999178
984,10,58.58%,0.6739,10,0.001000317,0.998999715
985,10,58.62%,0.6186,10,0.001000129,0.998999894
986,7,58.66%,0.3035,7,0.001009052,0.998990953
987,0,58.70%,0.2357,0,0.001000057,0.998999953
988,6,58.75%,0.1277,6,0.00100447,0.998995543
989,26,58.79%,0.6227,26,0.001000501,0.998999536
990,19,58.83%,0.51,19,0.001000269,0.998999715
991,7,58.87%,0.3075,7,0.001000218,0.998999774
992,21,58.91%,0.1104,21,0.001001628,0.998998404
993,1,58.95%,0.6202,1,0.001000406,0.998999596
994,25,58.89%,2.779,7,0.001000906,0.998999119
995,2,58.94%,0.3419,2,0.001000035,0.998999953
996,6,58.98%,0.1257,6,0.001004218,0.998995781
997,9,59.02%,0.5437,9,0.00100498,0.998995006
998,3,59.06%,0.5661,3,0.001006393,0.998993635
999,8,59.10%,0.9417,8,0.001001645,0.998998344
