round,ground_truth,correct_percentage,loss,prediction,agent0hw,agent1hw
454,24,15.16%,2.7421,2,0.9989997744560242,0.001000216
455,17,15.35%,1.2939,17,0.9989998936653137,0.001000135
456,0,15.32%,2.0035,7,0.9989995956420898,0.001000439
457,22,15.50%,5.019,22,0.998996377,0.00100362
458,15,15.69%,3.0265,15,0.9989979267120361,0.001002069
459,16,15.87%,3.1005,16,0.9990000128746033,0.001000005
460,17,16.05%,1.3075,17,0.9989994764328003,0.001000525
461,9,16.02%,4.1818,15,0.9989979863166809,0.001002018
462,18,15.98%,3.1864,7,0.9989988803863525,0.001001108
463,17,16.16%,1.8653,17,0.9989997148513794,0.001000326
464,7,16.34%,1.6585,7,0.9989769458770752,0.001023091
465,0,16.31%,1.7531,7,0.9989980459213257,0.001001955
466,10,16.27%,2.9948,7,0.9990000128746033,0.001000013
467,5,16.45%,2.6998,5,0.9989963173866272,0.001003671
468,6,16.63%,3.4887,6,0.9989949464797974,0.00100508
469,6,16.60%,3.4569,7,0.9989978671073914,0.00100213
470,1,16.56%,3.1343,7,0.9989967942237854,0.001003232
471,9,16.53%,2.2393,7,0.9989903569221497,0.001009671
472,3,16.49%,3.4201,7,0.998980701,0.001019303
473,22,16.46%,4.2244,17,0.998987079,0.001012932
474,6,16.63%,3.9513,6,0.9989967346191406,0.001003271
475,16,16.60%,3.0312,7,0.9990000128746033,0.001000004
476,16,16.77%,3.1113,16,0.9990000128746033,0.001000019
477,6,16.74%,2.4637,7,0.9989981055259705,0.001001879
478,2,16.70%,2.406,7,0.9989997148513794,0.001000282
479,16,16.67%,1.9779,7,0.9990000128746033,0.001000006
480,3,16.84%,2.4655,3,0.9989996552467346,0.001000377
481,6,17.01%,2.1174,6,0.9989995956420898,0.001000392
482,24,16.98%,2.512,7,0.9990000128746033,0.001000003
483,27,16.94%,2.9463,7,0.9989734292030334,0.001026579
484,6,16.91%,3.5597,8,0.9989984035491943,0.001001631
485,24,16.87%,2.3644,2,0.9990000128746033,0.001000009
486,24,16.84%,2.34,2,0.9990000128746033,0.001000009
487,10,16.80%,2.228,4,0.9990000128746033,0.00100002
488,17,16.97%,2.7489,17,0.998995841,0.001004162
489,7,17.14%,2.5818,7,0.9989736676216125,0.001026375
490,8,17.31%,1.6716,8,0.9989982843399048,0.001001728
491,4,17.48%,1.5957,4,0.9989998936653137,0.001000134
492,14,17.65%,2.109,14,0.9989979267120361,0.001002097
493,6,17.81%,2.7513,6,0.9989991784095764,0.001000836
494,24,17.78%,2.1361,5,0.9989997148513794,0.001000306
495,16,17.74%,1.853,7,0.9989997148513794,0.001000319
496,12,17.71%,2.8486,18,0.9989999532699585,0.001000043
497,14,17.87%,3.3467,14,0.9989942908287048,0.001005731
498,1,17.84%,4.3832,0,0.9989988207817078,0.001001212
499,26,18.00%,1.9734,26,0.9989997744560242,0.001000226
500,12,17.96%,4.7329,7,0.9989916086196899,0.001008422
501,0,17.93%,2.5677,6,0.9989998936653137,0.001000149
502,7,18.09%,1.4572,7,0.9989994764328003,0.001000553
503,27,18.06%,3.0932,7,0.9989877939224243,0.001012229
504,17,18.02%,2.8083,7,0.9989674687385559,0.001032538
505,12,17.98%,3.038,7,0.998998761,0.001001276
506,8,17.95%,1.8576,5,0.9989781975746155,0.001021821
507,14,17.91%,2.7572,24,0.9989985227584839,0.001001507
508,20,17.88%,2.8979,17,0.9989998936653137,0.001000125
509,6,18.04%,2.4237,6,0.9989999532699585,0.001000031
510,9,18.00%,2.4054,7,0.9989981651306152,0.001001825
511,27,17.97%,3.4318,16,0.9989883899688721,0.00101161
512,17,17.93%,5.0174,15,0.9989979267120361,0.00100211
513,20,17.90%,3.0957,17,0.9990000128746033,0.001000009
514,4,18.06%,1.5042,4,0.998999834,0.001000174
515,10,18.02%,2.1418,24,0.9990000128746033,0.001000002
516,0,18.18%,3.6122,0,0.9989999532699585,0.001000031
517,1,18.15%,2.3184,0,0.9989901185035706,0.001009874
518,1,18.30%,2.6823,1,0.9989975690841675,0.001002466
519,4,18.46%,1.7899,4,0.9989994764328003,0.001000533
520,24,18.43%,1.9952,18,0.9990000128746033,0.001000019
521,11,18.39%,2.8395,24,0.9990000128746033,0.00100001
522,16,18.36%,3.2882,7,0.9990000128746033,0.00100003
523,16,18.32%,2.1696,7,0.9990000128746033,0.001000015
524,17,18.29%,2.7878,7,0.9989956617355347,0.001004381
525,27,18.25%,2.5184,16,0.9989889860153198,0.001010998
526,1,18.22%,2.6545,0,0.9989960789680481,0.001003949
527,24,18.18%,1.7312,2,0.9989999532699585,0.00100008
528,19,18.15%,3.2206,5,0.9989998936653137,0.00100012
529,5,18.30%,1.5221,5,0.9989937543869019,0.001006241
530,10,18.27%,3.8077,24,0.9990000128746033,0.001000022
531,14,18.23%,3.9131,4,0.9989977478981018,0.001002279
532,12,18.20%,4.4022,7,0.9989835619926453,0.001016456
533,7,18.35%,1.4668,7,0.9989998936653137,0.001000114
534,18,18.32%,3.1576,7,0.998999298,0.001000702
535,8,18.47%,1.7826,8,0.99899292,0.001007091
536,10,18.44%,2.9659,7,0.9989993572235107,0.001000656
537,27,18.40%,2.4633,6,0.9989964365959167,0.001003588
538,15,18.55%,1.9679,15,0.9989999532699585,0.00100004
539,2,18.52%,3.0463,24,0.9989984035491943,0.001001589
540,14,18.67%,3.0414,14,0.9989938735961914,0.001006119
541,9,18.63%,2.2171,7,0.9989931583404541,0.00100684
542,6,18.78%,1.8676,6,0.9989988803863525,0.001001147
543,18,18.75%,2.6809,7,0.9989987015724182,0.001001316
544,1,18.72%,1.7455,7,0.9989919066429138,0.001008102
545,5,18.86%,2.2564,5,0.9989968538284302,0.001003187
546,10,18.83%,3.6341,26,0.9990000128746033,0.001000007
547,21,18.80%,2.8358,16,0.998999834,0.001000193
548,12,18.76%,2.9639,7,0.9989983439445496,0.001001648
549,2,18.73%,2.563,24,0.998999298,0.001000704
550,18,18.69%,3.2006,7,0.9989998936653137,0.001000114
551,10,18.84%,2.7489,10,0.9990000128746033,0.001000008
552,19,18.81%,3.3463,10,0.9989748597145081,0.001025131
553,3,18.95%,2.0267,3,0.9989997148513794,0.001000308
554,17,18.92%,1.0075,24,0.9989965558052063,0.001003443
555,26,18.88%,1.7164,18,0.9989997148513794,0.001000277
556,25,18.85%,3.1667,5,0.9989998936653137,0.00100014
557,3,18.82%,1.9035,7,0.9989998936653137,0.001000091
558,21,18.78%,2.5751,16,0.9989970922470093,0.001002929
559,8,18.75%,1.8052,7,0.9989644885063171,0.001035541
560,5,18.89%,4.1131,5,0.9989964962005615,0.001003497
561,7,19.04%,1.577,7,0.998999834,0.001000182
562,11,19.01%,2.8214,7,0.9989952445030212,0.001004788
563,10,19.15%,2.9636,10,0.9989996552467346,0.001000384
564,10,19.29%,1.868,10,0.9990000128746033,0.001000023
565,2,19.26%,2.0787,24,0.9989993572235107,0.001000666
566,1,19.22%,2.7529,18,0.9989977478981018,0.001002236
567,1,19.37%,1.6677,1,0.9989948868751526,0.001005082
568,4,19.33%,3.5538,7,0.9989985227584839,0.001001511
569,18,19.30%,2.6462,7,0.9989994168281555,0.001000607
570,21,19.26%,2.6236,7,0.998999834,0.001000186
571,5,19.41%,2.0584,5,0.9989937543869019,0.001006273
572,17,19.55%,0.743,17,0.9989979267120361,0.001002077
573,21,19.69%,2.2801,21,0.998999834,0.0010002
574,24,19.65%,1.6615,2,0.9990000128746033,0.001000004
575,4,19.79%,1.7417,4,0.9989999532699585,0.001000052
576,13,19.76%,2.7667,14,0.9989996552467346,0.001000343
577,7,19.90%,1.2758,7,0.9989994764328003,0.001000503
578,6,19.86%,3.6681,4,0.9989947080612183,0.001005324
579,6,19.83%,2.492,4,0.9989989399909973,0.001001066
580,5,19.97%,1.7141,5,0.9989977478981018,0.001002247
581,13,20.10%,2.4301,13,0.9989997148513794,0.001000324
582,8,20.24%,2.1171,8,0.9989997148513794,0.001000298
583,16,20.21%,3.3432,10,0.9990000128746033,0.001000009
584,23,20.17%,3.2786,10,0.9989948868751526,0.001005105
585,7,20.31%,1.4975,7,0.9989984631538391,0.001001554
586,6,20.44%,2.1305,6,0.9990000128746033,0.001000008
587,15,20.41%,2.7005,7,0.9990000128746033,0.001000023
588,15,20.54%,2.2518,15,0.9989997148513794,0.001000294
589,1,20.68%,1.4689,1,0.9989967346191406,0.001003274
590,3,20.64%,2.6063,8,0.9989914894104004,0.001008519
591,17,20.78%,3.2957,17,0.9989945888519287,0.001005445
592,18,20.74%,2.6312,7,0.998997152,0.001002851
593,16,20.71%,2.4796,10,0.9989998936653137,0.001000109
594,10,20.67%,2.4449,4,0.9990000128746033,0.001000016
595,17,20.64%,1.4485,1,0.9989980459213257,0.001001975
596,7,20.77%,1.0996,7,0.9989979863166809,0.001002044
597,23,20.74%,2.5513,10,0.9989923238754272,0.001007649
598,9,20.70%,2.5561,17,0.9989996552467346,0.001000387
599,15,20.83%,1.7728,15,0.9989979267120361,0.00100208
600,17,20.80%,0.5732,14,0.9989977478981018,0.001002264
601,13,20.76%,1.2947,8,0.9989978671073914,0.001002174
602,2,20.73%,2.0032,14,0.9989969730377197,0.00100305
603,27,20.70%,2.9841,14,0.998957098,0.001042899
604,5,20.66%,1.5156,26,0.9989986419677734,0.001001387
605,11,20.63%,3.2159,2,0.998997152,0.001002847
606,14,20.76%,1.5112,14,0.998996377,0.001003646
607,14,20.89%,1.4702,14,0.9989990592002869,0.001000968
608,24,21.02%,1.4922,24,0.9990000128746033,0.001000001
609,21,21.15%,3.1783,21,0.9990000128746033,0.001000017
610,25,21.11%,3.7864,17,0.9989998936653137,0.00100013
611,26,21.24%,4.464,26,0.9989982843399048,0.001001709
612,16,21.21%,2.7286,7,0.9989994764328003,0.001000536
613,0,21.17%,1.5421,2,0.9989932179450989,0.001006814
614,16,21.30%,2.9173,16,0.9990000128746033,0.001000018
615,24,21.43%,1.8926,24,0.9990000128746033,0.001000001
616,25,21.39%,2.5535,7,0.9990000128746033,0.001000013
617,10,21.36%,2.3883,1,0.9990000128746033,0.001000001
618,17,21.32%,4.1735,15,0.9989997744560242,0.001000225
619,8,21.45%,2.9756,8,0.9989917278289795,0.001008308
620,9,21.42%,2.2956,7,0.9989933967590332,0.001006608
621,13,21.38%,5.2276,18,0.9989999532699585,0.001000043
622,5,21.35%,1.5608,8,0.9989959597587585,0.00100407
623,1,21.47%,2.0255,1,0.9989991784095764,0.001000852
624,26,21.44%,1.8595,14,0.998998225,0.001001814
625,2,21.57%,2.7369,2,0.9990000128746033,0.001000017
626,13,21.69%,2.6552,13,0.9989990592002869,0.001000926
627,16,21.82%,1.3362,16,0.9990000128746033,0.001000005
628,24,21.94%,1.5487,24,0.9990000128746033,0.001
629,6,21.90%,3.5431,1,0.9989970922470093,0.001002914
630,8,21.87%,1.5503,26,0.9989871382713318,0.00101288
631,6,21.84%,1.5613,7,0.998999834,0.001000198
632,2,21.80%,3.8339,5,0.9989985823631287,0.001001449
633,2,21.92%,1.7041,2,0.9989956617355347,0.001004362
634,8,22.05%,2.4099,8,0.9989863038063049,0.001013705
635,4,22.17%,1.3764,4,0.9989997148513794,0.001000271
636,15,22.29%,1.9921,15,0.9989998936653137,0.001000109
637,20,22.26%,3.0435,7,0.9989991784095764,0.001000842
638,16,22.38%,1.3597,16,0.9989997148513794,0.001000317
639,1,22.50%,2.042,1,0.9989904761314392,0.00100951
640,8,22.62%,1.6109,8,0.9989908933639526,0.001009092
641,22,22.74%,1.3785,22,0.9989994764328003,0.001000517
642,14,22.71%,3.223,17,0.9989947080612183,0.001005295
643,14,22.67%,3.7967,5,0.998999834,0.001000187
644,3,22.79%,1.8369,3,0.9989997744560242,0.001000234
645,17,22.76%,0.5055,4,0.9989987015724182,0.001001301
646,27,22.72%,2.3286,7,0.9989815950393677,0.001018392
647,24,22.84%,3.2777,24,0.9989999532699585,0.001000031
648,15,22.96%,1.9495,15,0.9989999532699585,0.001000076
649,16,23.08%,1.055,16,0.9989999532699585,0.001000041
650,6,23.20%,2.0883,6,0.9989989995956421,0.001001013
651,11,23.16%,2.5939,24,0.9989936947822571,0.001006311
652,5,23.28%,1.8067,5,0.9989845156669617,0.0010155
653,6,23.39%,1.476,6,0.9989997148513794,0.00100028
654,12,23.36%,1.9777,13,0.9989800453186035,0.001019995
655,2,23.48%,2.9485,2,0.9989997744560242,0.001000256
656,3,23.59%,2.1574,3,0.9989904165267944,0.001009588
657,14,23.71%,2.9353,14,0.9989974498748779,0.001002563
658,6,23.67%,1.8693,7,0.9989964365959167,0.001003554
659,6,23.64%,2.236,8,0.9989978671073914,0.001002161
660,16,23.60%,2.5027,26,0.9989959597587585,0.001004033
661,24,23.56%,2.8878,2,0.9989999532699585,0.001000036
662,19,23.53%,3.0597,1,0.9989943504333496,0.001005661
663,4,23.49%,2.2386,14,0.9990000128746033,0.001000009
664,5,23.46%,1.1522,7,0.9989979267120361,0.001002071
665,27,23.42%,3.1831,6,0.9989306926727295,0.001069309
666,10,23.54%,2.5762,10,0.9989998936653137,0.001000111
667,4,23.50%,1.3507,6,0.9989990592002869,0.00100095
668,14,23.47%,1.3349,4,0.9989859461784363,0.001014048
669,13,23.58%,3.312,13,0.9989999532699585,0.001000073
670,4,23.70%,1.1744,4,0.9989995956420898,0.001000397
671,7,23.81%,1.7982,7,0.9989649653434753,0.001035025
672,5,23.92%,3.8004,5,0.9989970922470093,0.001002898
673,17,24.04%,2.2388,17,0.9989999532699585,0.001000043
674,5,24.15%,2.2541,5,0.998974621,0.001025374
675,22,24.11%,1.6639,26,0.9989857077598572,0.001014318
676,25,24.08%,2.6934,7,0.9989997148513794,0.001000325
677,13,24.19%,0.9888,13,0.9989985227584839,0.001001464
678,2,24.15%,1.917,24,0.9989942908287048,0.001005707
679,2,24.26%,1.4602,2,0.9989993572235107,0.001000629
680,3,24.23%,3.2822,7,0.998999834,0.001000195
681,26,24.34%,2.4498,26,0.9989994764328003,0.001000509
682,20,24.30%,3.0633,1,0.9989994764328003,0.001000553
683,8,24.42%,1.2743,8,0.9989997148513794,0.001000321
684,7,24.53%,3.0459,7,0.9989983439445496,0.001001694
685,24,24.64%,1.8153,24,0.9990000128746033,0.001000005
686,11,24.60%,2.318,6,0.9989997744560242,0.001000222
687,21,24.71%,3.1886,21,0.9989913105964661,0.001008693
688,24,24.67%,2.2093,2,0.9990000128746033,0.001000009
689,8,24.78%,2.4648,8,0.9989982843399048,0.001001754
690,13,24.89%,3.8864,13,0.9989955425262451,0.001004451
691,17,25.00%,0.7517,17,0.9989991188049316,0.001000875
692,12,24.96%,4.809,8,0.9989999532699585,0.001000032
693,3,25.07%,1.6212,3,0.9989998936653137,0.001000129
694,8,25.18%,1.0761,8,0.9989994168281555,0.001000592
695,3,25.14%,2.7352,1,0.9989781379699707,0.001021865
696,11,25.11%,2.6496,2,0.9989991188049316,0.001000912
697,8,25.21%,0.9995,8,0.9989997744560242,0.001000254
698,26,25.18%,2.0286,13,0.9989975690841675,0.001002426
699,2,25.14%,1.4953,24,0.9989994764328003,0.001000555
700,9,25.11%,2.1477,7,0.9989964365959167,0.001003582
701,26,25.07%,1.7267,13,0.9989990592002869,0.001000942
702,17,25.04%,0.7432,22,0.9989921450614929,0.001007863
703,10,25.14%,2.6004,10,0.9989994764328003,0.001000541
704,8,25.25%,0.79,8,0.9989962577819824,0.001003726
705,3,25.35%,2.4272,3,0.9989998936653137,0.001000124
706,21,25.46%,2.3386,21,0.9989925622940063,0.001007457
707,15,25.56%,1.9597,15,0.998999834,0.001000158
708,5,25.53%,1.6587,26,0.9989982843399048,0.001001736
709,6,25.63%,1.7434,6,0.998999298,0.001000702
710,0,25.60%,1.4237,21,0.9990000128746033,0.001000002
711,18,25.56%,2.6225,14,0.998998761,0.001001249
712,14,25.67%,1.1622,14,0.9989995956420898,0.001000408
713,4,25.63%,1.3081,18,0.9989991784095764,0.001000827
714,4,25.73%,1.5228,4,0.9989989399909973,0.001001057
715,14,25.84%,2.6074,14,0.9989962577819824,0.001003773
716,16,25.94%,1.6446,16,0.9989984035491943,0.001001613
717,19,25.91%,3.2176,8,0.998993456,0.001006558
718,25,25.87%,2.3519,5,0.9989997744560242,0.001000251
719,27,25.97%,3.2113,27,0.998975396,0.001024629
720,3,26.07%,2.126,3,0.9989997744560242,0.001000252
721,2,26.04%,2.6053,24,0.9989997148513794,0.001000301
722,1,26.14%,1.7626,1,0.998999834,0.00100016
723,0,26.10%,2.9007,6,0.9989999532699585,0.001000032
724,15,26.21%,1.1798,15,0.9990000128746033,0.001000004
725,5,26.31%,1.5657,5,0.9989981651306152,0.001001873
726,9,26.27%,3.3242,21,0.9989625215530396,0.001037497
727,22,26.37%,3.6474,22,0.9989987015724182,0.001001308
728,13,26.47%,1.3327,13,0.9990000128746033,0.001000016
729,13,26.44%,2.8186,17,0.99899292,0.001007107
730,3,26.54%,1.5507,3,0.9989978075027466,0.001002227
731,9,26.50%,2.2405,17,0.9989997744560242,0.001000248
732,24,26.47%,1.3824,2,0.9989999532699585,0.001000055
733,12,26.43%,4.9987,8,0.9989997148513794,0.001000297
734,0,26.53%,1.3197,0,0.9990000128746033,0.001000001
735,16,26.63%,0.8396,16,0.9990000128746033,0.001
736,18,26.59%,3.1939,7,0.9989995360374451,0.001000468
737,25,26.56%,1.973,5,0.9989999532699585,0.00100006
738,15,26.66%,1.4131,15,0.9990000128746033,0.001000016
739,14,26.62%,1.2668,5,0.9989974498748779,0.001002585
740,12,26.59%,3.5937,22,0.998997688,0.001002347
741,12,26.55%,3.4797,13,0.9989975690841675,0.001002443
742,6,26.51%,1.5038,7,0.9989985823631287,0.001001415
743,20,26.48%,2.7031,2,0.9989999532699585,0.00100006
744,3,26.58%,1.27,3,0.9989995360374451,0.001000497
745,23,26.54%,2.7464,8,0.9989959001541138,0.00100412
746,27,26.51%,3.1813,0,0.9989976286888123,0.001002387
747,6,26.60%,1.6219,6,0.9989997148513794,0.001000273
748,17,26.70%,0.8178,17,0.9989877343177795,0.001012302
749,23,26.67%,2.4775,8,0.9989999532699585,0.001000035
750,7,26.76%,1.5105,7,0.9989992380142212,0.001000776
751,0,26.86%,1.6626,0,0.9989998936653137,0.001000096
752,10,26.96%,1.9866,10,0.9989995956420898,0.001000434
753,20,26.92%,3.226,1,0.9989986419677734,0.00100138
754,25,26.89%,2.1259,5,0.9989988803863525,0.001001115
755,17,26.98%,1.3775,17,0.9989989995956421,0.00100104
756,21,26.95%,2.0758,7,0.9989966750144958,0.001003328
757,27,26.91%,2.9389,0,0.9989818930625916,0.001018096
758,14,27.01%,1.6432,14,0.9989964962005615,0.00100354
759,21,27.11%,2.3234,21,0.9989997148513794,0.001000313
760,12,27.07%,3.5474,2,0.998993456,0.001006561
761,23,27.03%,2.2332,4,0.9989973306655884,0.001002707
762,25,27.00%,2.3772,5,0.9989966750144958,0.001003318
763,15,27.09%,1.1819,15,0.9989999532699585,0.001000035
764,25,27.06%,1.9105,1,0.998999298,0.00100073
765,0,27.15%,1.4563,0,0.9989985227584839,0.001001499
766,6,27.25%,1.787,6,0.9989994764328003,0.00100056
767,8,27.34%,0.9767,8,0.9989972710609436,0.001002722
768,15,27.44%,0.9957,15,0.9989972710609436,0.001002746
769,16,27.40%,3.5334,14,0.9989998936653137,0.001000124
770,21,27.50%,2.5422,21,0.9989998936653137,0.001000123
771,19,27.46%,4.0159,3,0.9990000128746033,0.00100001
772,15,27.55%,1.439,15,0.9989977478981018,0.001002278
773,1,27.65%,1.5764,1,0.9989999532699585,0.001000077
774,14,27.74%,0.939,14,0.9989982843399048,0.001001745
775,25,27.84%,1.633,25,0.9989995956420898,0.001000394
776,27,27.80%,2.6251,15,0.9989980459213257,0.00100198
777,6,27.89%,1.4322,6,0.9989991784095764,0.001000847
778,0,27.98%,1.8999,0,0.9989989995956421,0.001001017
779,25,28.08%,2.7174,25,0.9989977478981018,0.00100226
780,2,28.17%,1.5356,2,0.9989997148513794,0.001000271
781,24,28.26%,1.4135,24,0.9989999532699585,0.001000053
782,8,28.35%,1.5888,8,0.9989853501319885,0.001014639
783,26,28.32%,2.7916,13,0.998999834,0.001000166
784,2,28.28%,2.024,24,0.9989969730377197,0.00100303
785,2,28.24%,2.5428,6,0.9989992380142212,0.001000799
786,3,28.34%,1.7128,3,0.9989955425262451,0.001004446
787,22,28.30%,3.8835,1,0.9989960789680481,0.00100394
788,1,28.39%,1.1969,1,0.9989981651306152,0.001001853
789,1,28.35%,2.6017,7,0.9989972710609436,0.001002756
790,3,28.45%,1.7217,3,0.9989996552467346,0.001000376
791,24,28.54%,1.3266,24,0.9990000128746033,0.001000013
792,15,28.63%,0.9051,15,0.9989998936653137,0.001000107
793,0,28.72%,0.8597,0,0.9990000128746033,0.001000028
794,27,28.68%,2.4715,6,0.9989964365959167,0.001003553
795,12,28.64%,2.7384,13,0.9989997744560242,0.001000213
796,3,28.73%,1.1107,3,0.9989996552467346,0.001000378
797,13,28.70%,1.8999,8,0.9989897608757019,0.00101024
798,18,28.66%,3.161,17,0.9989979267120361,0.001002079
799,12,28.62%,2.2243,8,0.9989480972290039,0.001051906
800,15,28.71%,0.8818,15,0.9989984631538391,0.001001572
801,0,28.68%,4.0263,13,0.9989999532699585,0.001000067
802,27,28.77%,1.8305,27,0.9989950656890869,0.00100497
803,15,28.86%,1.9415,15,0.9989998936653137,0.001000148
804,11,28.82%,2.1556,24,0.9989929795265198,0.001007049
805,14,28.91%,0.8389,14,0.998997688,0.001002348
806,27,29.00%,2.8073,27,0.998990536,0.001009459
807,18,28.96%,2.8261,8,0.9989994168281555,0.001000612
808,0,29.05%,1.5514,0,0.9990000128746033,0.001000001
809,4,29.14%,2.2802,4,0.998999298,0.00100073
810,1,29.22%,1.6948,1,0.9989812970161438,0.001018706
811,0,29.31%,1.5636,0,0.9989993572235107,0.001000666
812,5,29.40%,1.2518,5,0.9989956617355347,0.001004349
813,0,29.48%,1.7073,0,0.9990000128746033,0.001000021
814,27,29.57%,2.1893,27,0.9989738464355469,0.001026185
815,6,29.66%,1.7139,6,0.9989986419677734,0.001001356
816,16,29.62%,3.8544,4,0.9990000128746033,0.001000023
817,9,29.58%,2.6079,17,0.9989973306655884,0.001002683
818,7,29.67%,1.4722,7,0.9989994168281555,0.001000604
819,10,29.63%,2.2799,8,0.9990000128746033,0.001000001
820,25,29.72%,2.0621,25,0.9989994764328003,0.001000542
821,16,29.81%,1.9803,16,0.9990000128746033,0.00100001
822,22,29.89%,2.6604,22,0.9989982843399048,0.001001709
823,14,29.98%,0.805,14,0.9989895820617676,0.001010436
824,27,29.94%,2.6921,17,0.9989186525344849,0.001081334
825,22,30.02%,4.7877,22,0.9989943504333496,0.00100567
826,12,29.99%,4.227,13,0.9989956617355347,0.001004376
827,18,29.95%,2.591,14,0.9989970922470093,0.00100295
828,20,29.92%,2.5604,17,0.9989999532699585,0.001000041
829,4,30.00%,1.842,4,0.998999834,0.001000173
830,4,30.08%,1.4445,4,0.9989995956420898,0.001000438
831,9,30.05%,2.4434,7,0.9989908933639526,0.001009135
832,1,30.01%,1.8445,7,0.9989985227584839,0.001001493
833,19,29.98%,2.9236,6,0.9989988207817078,0.001001176
834,14,29.94%,1.2321,4,0.9989954233169556,0.001004588
835,6,30.02%,2.4826,6,0.9989998936653137,0.0010001
836,4,30.11%,1.2169,4,0.9989974498748779,0.001002543
837,5,30.19%,1.246,5,0.998999834,0.00100015
838,21,30.15%,3.3964,15,0.9989989995956421,0.001001042
839,2,30.24%,1.2969,2,0.9989998936653137,0.00100013
840,26,30.32%,1.321,26,0.9989999532699585,0.001000068
841,0,30.29%,0.7901,6,0.9990000128746033,0.001000001
842,15,30.37%,1.2496,15,0.9989995956420898,0.001000396
843,16,30.33%,0.7654,4,0.9990000128746033,0.001000002
844,5,30.41%,1.6646,5,0.9989961385726929,0.001003902
845,10,30.38%,1.9269,5,0.9990000128746033,0.00100002
846,16,30.46%,1.5865,16,0.9990000128746033,0.001000017
847,21,30.42%,4.0503,1,0.998995304,0.00100468
848,21,30.39%,2.9843,1,0.9989998936653137,0.001000108
849,27,30.47%,1.4407,27,0.9989796876907349,0.0010203
850,10,30.43%,2.4743,14,0.9989991784095764,0.001000855
851,21,30.40%,1.9902,15,0.9989891648292542,0.00101087
852,16,30.36%,1.665,1,0.998999834,0.001000167
853,21,30.33%,2.3144,15,0.9989995956420898,0.001000428
854,20,30.29%,3.768,17,0.9989831447601318,0.001016886
855,21,30.26%,2.018,15,0.9990000128746033,0.001000025
856,4,30.34%,1.1447,4,0.9989988207817078,0.001001201
857,8,30.42%,1.0654,8,0.9989964365959167,0.001003555
858,5,30.50%,1.2839,5,0.9989999532699585,0.001000035
859,2,30.47%,1.1644,26,0.9989997744560242,0.001000214
860,26,30.43%,2.0815,4,0.9989928603172302,0.001007124
861,2,30.51%,1.3939,2,0.998999834,0.001000163
862,11,30.48%,2.0599,2,0.9989996552467346,0.001000377
863,10,30.56%,2.8262,10,0.9990000128746033,0.001000011
864,27,30.52%,3.1447,3,0.9989766478538513,0.001023352
865,4,30.60%,0.8886,4,0.9989995956420898,0.001000396
866,5,30.57%,2.8926,7,0.9989526867866516,0.001047319
867,25,30.53%,1.3621,1,0.9989938139915466,0.001006187
868,11,30.49%,2.6849,5,0.998993993,0.001006032
869,7,30.57%,1.6898,7,0.9990000128746033,0.001000011
870,17,30.65%,3.0943,17,0.9989972710609436,0.00100277
871,22,30.73%,1.8503,22,0.9989926815032959,0.001007352
872,4,30.81%,1.2867,4,0.9989999532699585,0.00100004
873,2,30.89%,0.9619,2,0.9990000128746033,0.001000028
874,4,30.86%,1.095,26,0.9989981055259705,0.00100191
875,17,30.94%,2.7775,17,0.9989967942237854,0.001003245
876,24,31.01%,2.3772,24,0.9990000128746033,0.001000004
877,22,31.09%,1.4098,22,0.9989983439445496,0.001001683
878,21,31.17%,1.8178,21,0.9989991784095764,0.001000839
879,7,31.14%,1.8132,27,0.9989999532699585,0.001000082
880,17,31.21%,0.3833,17,0.9989946484565735,0.001005354
881,27,31.29%,2.2572,27,0.998988926,0.001011062
882,27,31.37%,1.5912,27,0.9989901781082153,0.00100984
883,12,31.33%,1.7981,2,0.9989884495735168,0.001011575
884,24,31.30%,1.9989,2,0.9990000128746033,0.001000012
885,26,31.38%,1.5821,26,0.9989994168281555,0.001000599
886,1,31.45%,1.4468,1,0.998985767,0.001014227
887,10,31.42%,3.0582,5,0.9989997744560242,0.001000264
888,25,31.38%,3.2814,18,0.9989997744560242,0.001000265
889,7,31.35%,2.0665,1,0.9989968538284302,0.001003185
890,4,31.43%,1.2116,4,0.9989938139915466,0.001006217
891,14,31.50%,0.8926,14,0.9989966750144958,0.001003336
892,18,31.47%,2.4345,14,0.9989999532699585,0.001000073
893,6,31.43%,1.5352,1,0.9989979267120361,0.001002085
894,8,31.51%,1.3082,8,0.9989991784095764,0.001000847
895,11,31.47%,2.0564,2,0.9989997148513794,0.001000271
896,0,31.55%,2.0371,0,0.9989862442016602,0.001013771
897,5,31.51%,3.2217,7,0.9989946484565735,0.001005342
898,16,31.59%,0.6629,16,0.9989999532699585,0.001000057
899,20,31.56%,2.2988,17,0.9989938139915466,0.001006182
900,15,31.52%,0.9969,7,0.9989937543869019,0.001006283
901,20,31.49%,3.5074,17,0.9989979267120361,0.001002082
902,21,31.45%,1.6352,16,0.9989975690841675,0.001002428
903,16,31.53%,2.0244,16,0.9990000128746033,0.001000004
904,4,31.60%,0.9997,4,0.9989995956420898,0.001000404
905,4,31.68%,0.6064,4,0.9989989399909973,0.001001051
906,9,31.64%,2.243,17,0.9989999532699585,0.001000033
907,7,31.72%,1.3731,7,0.9989988803863525,0.001001138
908,10,31.79%,1.6666,10,0.9989988207817078,0.001001199
909,1,31.87%,1.1002,1,0.9989974498748779,0.001002589
