round,ground_truth,fused_pred,fused_correct,loss,correct_percentage,agent0_hw,agent1_hw,agent0_pred,agent0_correct,agent1_pred,agent1_correct
636,15,2,0,4.2443,14.13%,0.9989979863166809,0.0010020500048995018,15,1,12,0
637,10,27,0,2.7134,14.11%,0.9989999532699585,0.0010000711772590876,10,1,27,0
638,7,27,0,2.7012,14.08%,0.9989998936653137,0.0010000935290008783,7,1,27,0
639,5,10,0,1.9817,14.06%,0.9989954233169556,0.0010045758681371808,5,1,10,0
640,18,16,0,2.4441,14.04%,0.9989998936653137,0.0010001107584685087,18,1,24,0
641,27,27,1,3.0524,14.17%,0.9989891648292542,0.001010821433737874,27,1,16,0
642,5,27,0,2.8750,14.15%,0.9989956617355347,0.0010043228976428509,5,1,27,0
643,21,16,0,2.3573,14.13%,0.9989992380142212,0.0010007836390286684,21,1,4,0
644,4,12,0,2.5095,14.11%,0.9989957809448242,0.001004223944619298,4,1,3,0
645,8,10,0,2.0733,14.09%,0.998999297618866,0.0010007196106016636,8,1,26,0
646,0,0,1,1.4683,14.22%,0.9989988207817078,0.0010011860867962241,0,1,0,1
647,18,21,0,3.7860,14.20%,0.9990000128746033,0.0010000084294006228,18,1,2,0
648,8,6,0,1.9351,14.18%,0.9989999532699585,0.0010000794427469373,8,1,14,0
649,14,1,0,3.1138,14.15%,0.9989997744560242,0.0010002297349274158,14,1,1,0
650,3,10,0,3.1238,14.13%,0.9989996552467346,0.0010003852657973766,3,1,10,0
651,21,0,0,3.2610,14.11%,0.9990000128746033,0.0010000120382755995,21,1,6,0
652,24,18,0,2.9474,14.09%,0.9990000128746033,0.0010000086622312665,24,1,18,0
653,4,5,0,2.9091,14.07%,0.998997688293457,0.0010023447684943676,4,1,25,0
654,11,0,0,1.7135,14.05%,0.9989994764328003,0.0010005378862842917,11,1,0,0
655,24,24,1,3.0679,14.18%,0.9990000128746033,0.0010000030742958188,24,1,2,0
656,3,6,0,2.7857,14.16%,0.9989994168281555,0.0010006183292716742,3,1,14,0
657,20,13,0,2.2593,14.13%,0.998999834060669,0.0010001613991335034,20,1,9,0
658,14,7,0,3.8661,14.11%,0.9989627599716187,0.0010372319957241416,14,1,4,0
659,6,10,0,2.8479,14.09%,0.9989932775497437,0.001006741658784449,6,1,17,0
660,3,0,0,2.5764,14.07%,0.9989990592002869,0.0010009483667090535,3,1,0,0
661,21,21,1,3.2588,14.20%,0.9989996552467346,0.0010003431234508753,21,1,15,0
662,10,10,1,2.5431,14.33%,0.9989999532699585,0.001000085729174316,10,1,9,0
663,6,15,0,2.2344,14.31%,0.9989937543869019,0.001006267499178648,6,1,14,0
664,26,26,1,2.6874,14.44%,0.9989999532699585,0.0010000505717471242,26,1,9,0
665,15,15,1,1.6378,14.56%,0.9989998936653137,0.001000121934339404,15,1,26,0
666,7,7,1,2.6384,14.69%,0.998999834060669,0.0010001955088227987,7,1,13,0
667,14,15,0,2.8098,14.67%,0.998990535736084,0.0010094874305650592,14,1,15,0
668,16,16,1,2.3161,14.80%,0.9989994168281555,0.0010005766525864601,16,1,3,0
669,7,6,0,2.9134,14.78%,0.9989981651306152,0.001001823926344514,7,1,13,0
670,17,17,1,2.7093,14.90%,0.9989981055259705,0.0010019080946221948,17,1,14,0
671,19,10,0,4.0413,14.88%,0.9989962577819824,0.001003730809316039,19,1,18,0
672,17,10,0,2.1876,14.86%,0.998993456363678,0.0010065716924145818,17,1,10,0
673,9,8,0,3.6442,14.84%,0.9989280104637146,0.0010720203863456845,14,0,8,0
674,6,15,0,2.3448,14.81%,0.9989234805107117,0.001076505403034389,6,1,6,1
675,4,16,0,2.2856,14.79%,0.9989997744560242,0.001000220188871026,4,1,16,0
676,5,21,0,2.3198,14.77%,0.998992383480072,0.0010076462058350444,5,1,21,0
677,24,14,0,3.5698,14.75%,0.9989982843399048,0.0010017331223934889,24,1,15,0
678,17,17,1,1.7026,14.87%,0.9989979863166809,0.00100203906185925,17,1,19,0
679,7,0,0,2.0783,14.85%,0.9989996552467346,0.0010003597708418965,7,1,0,0
680,7,10,0,2.1625,14.83%,0.9989994168281555,0.001000606338493526,7,1,6,0
681,6,7,0,2.3572,14.81%,0.9989877939224243,0.0010121995583176613,6,1,18,0
682,19,0,0,2.9942,14.79%,0.9989999532699585,0.0010000807233154774,19,1,11,0
683,8,6,0,2.6898,14.77%,0.9989899396896362,0.0010100887157022953,8,1,13,0
684,0,0,1,2.1494,14.89%,0.9989985227584839,0.0010014866711571813,0,1,24,0
685,18,26,0,2.2132,14.87%,0.9989994764328003,0.001000510179437697,18,1,8,0
686,5,7,0,2.0525,14.85%,0.99899822473526,0.0010018149623647332,5,1,17,0
687,24,24,1,1.9301,14.97%,0.998999834060669,0.0010001559276133776,24,1,24,1
688,3,7,0,2.7815,14.95%,0.9989991784095764,0.0010008610552176833,3,1,17,0
689,14,3,0,2.7476,14.93%,0.998997151851654,0.0010028735268861055,14,1,1,0
690,4,4,1,2.1169,15.05%,0.9989992380142212,0.0010007739765569568,4,1,21,0
691,25,10,0,2.6886,15.03%,0.9989994168281555,0.0010006028460338712,25,1,27,0
692,27,27,1,2.1863,15.15%,0.9989905953407288,0.0010094152530655265,27,1,23,0
693,13,12,0,2.3394,15.13%,0.998999834060669,0.0010001814225688577,13,1,12,0
694,27,27,1,1.1575,15.25%,0.9989935755729675,0.0010064636589959264,27,1,8,0
695,7,7,1,1.7496,15.37%,0.9989966154098511,0.0010033735306933522,7,1,23,0
696,26,17,0,2.6647,15.35%,0.9989999532699585,0.0010000440524891019,26,1,20,0
697,1,24,0,3.8133,15.33%,0.9989980459213257,0.0010019663022831082,1,1,12,0
698,3,3,1,2.0648,15.45%,0.9989968538284302,0.001003146986477077,3,1,21,0
699,4,4,1,2.2417,15.57%,0.99899822473526,0.0010017856257036328,4,1,13,0
700,2,20,0,2.5798,15.55%,0.9989946484565735,0.0010053926380351186,2,1,5,0
701,10,10,1,1.9069,15.67%,0.9990000128746033,0.00100000633392483,10,1,14,0
702,12,11,0,3.1724,15.65%,0.9989976286888123,0.0010023587383329868,12,1,3,0
703,11,11,1,3.0221,15.77%,0.9989997744560242,0.0010002556955441833,11,1,4,0
704,4,7,0,1.9658,15.74%,0.9989997744560242,0.0010002600029110909,4,1,24,0
705,5,5,1,1.8774,15.86%,0.9989824891090393,0.001017521950416267,5,1,19,0
706,3,23,0,2.2221,15.84%,0.9989998936653137,0.001000122749246657,3,1,23,0
707,0,0,1,1.4343,15.96%,0.9990000128746033,0.0010000283364206553,0,1,0,1
708,17,16,0,3.2195,15.94%,0.9989902377128601,0.0010097767226397991,17,1,4,0
709,12,11,0,3.5892,15.92%,0.9989991188049316,0.0010008857352659106,12,1,5,0
710,7,5,0,1.8849,15.89%,0.9989960789680481,0.0010039500193670392,7,1,23,0
711,25,10,0,2.6307,15.87%,0.9989991188049316,0.0010008948156610131,25,1,1,0
712,15,15,1,2.3091,15.99%,0.9990000128746033,0.0010000052861869335,15,1,0,0
713,2,7,0,3.4950,15.97%,0.9989978075027466,0.0010022324277088046,2,1,26,0
714,11,11,1,1.5919,16.08%,0.9989979267120361,0.0010020630434155464,11,1,15,0
715,2,16,0,1.9206,16.06%,0.9989996552467346,0.0010003333445638418,2,1,16,0
716,8,3,0,2.1413,16.04%,0.9989858269691467,0.001014170702546835,8,1,3,0
717,2,20,0,5.0542,16.02%,0.9989920258522034,0.0010080094216391444,2,1,21,0
718,7,7,1,3.0538,16.13%,0.9989986419677734,0.0010013463906943798,7,1,8,0
719,19,17,0,2.7363,16.11%,0.9989989995956421,0.001000991091132164,19,1,9,0
720,11,11,1,1.2470,16.23%,0.9990000128746033,0.001000015065073967,11,1,14,0
721,5,5,1,2.1036,16.34%,0.9989948272705078,0.0010051846038550138,5,1,24,0
722,15,15,1,2.2957,16.46%,0.9989997744560242,0.001000245800241828,15,1,20,0
723,1,7,0,2.9535,16.44%,0.9989989399909973,0.0010010891128331423,1,1,7,0
724,9,9,1,2.8198,16.55%,0.9989948272705078,0.0010051934514194727,9,1,24,0
725,6,3,0,2.3418,16.53%,0.9989831447601318,0.0010168562876060605,6,1,3,0
726,27,27,1,1.6929,16.64%,0.9989976286888123,0.0010023930808529258,27,1,26,0
727,16,16,1,2.2760,16.76%,0.9990000128746033,0.0010000139009207487,16,1,3,0
728,26,10,0,2.8197,16.74%,0.9989996552467346,0.0010003583738580346,26,1,10,0
729,22,21,0,2.5239,16.71%,0.9989996552467346,0.0010003297356888652,22,1,21,0
730,19,5,0,3.3172,16.69%,0.9989997744560242,0.0010002291528508067,19,1,5,0
731,16,7,0,2.0280,16.67%,0.9989999532699585,0.001000061398372054,16,1,7,0
732,24,24,1,1.9630,16.78%,0.9990000128746033,0.0010000094771385193,24,1,7,0
733,7,7,1,1.7629,16.89%,0.9989996552467346,0.001000328455120325,7,1,13,0
734,10,10,1,1.4960,17.01%,0.9990000128746033,0.0010000030742958188,10,1,25,0
735,6,0,0,3.0013,16.98%,0.9989973902702332,0.0010026369709521532,6,1,21,0
736,19,17,0,2.9229,16.96%,0.9989985823631287,0.0010014055296778679,19,1,18,0
737,21,21,1,2.6670,17.07%,0.9989998936653137,0.0010001284535974264,21,1,6,0
738,16,16,1,1.6578,17.19%,0.9989999532699585,0.0010000481270253658,16,1,21,0
739,7,10,0,1.7233,17.16%,0.9989994764328003,0.0010005248477682471,7,1,19,0
740,13,11,0,2.4791,17.14%,0.9990000128746033,0.0010000078473240137,13,1,12,0
741,4,0,0,2.0733,17.12%,0.9989997744560242,0.0010002576746046543,4,1,14,0
742,0,0,1,1.7638,17.23%,0.9989987015724182,0.001001286320388317,0,1,20,0
743,6,15,0,2.2723,17.20%,0.9989952445030212,0.0010047416435554624,6,1,19,0
744,24,24,1,2.5225,17.32%,0.9990000128746033,0.001000012387521565,24,1,16,0
745,1,17,0,2.6618,17.29%,0.9989979267120361,0.0010021072812378407,1,1,23,0
746,17,10,0,2.0787,17.27%,0.9989992380142212,0.0010007467353716493,17,1,7,0
747,2,2,1,1.7787,17.38%,0.9989998936653137,0.0010001366026699543,2,1,24,0
748,6,5,0,1.9583,17.36%,0.9989962577819824,0.0010037521133199334,6,1,5,0
749,2,23,0,1.6682,17.33%,0.9989982843399048,0.0010017022723332047,2,1,23,0
750,0,0,1,1.6963,17.44%,0.9989999532699585,0.0010000343900173903,0,1,1,0
751,17,17,1,1.5449,17.55%,0.9989942908287048,0.0010057325707748532,17,1,8,0
752,0,0,1,2.2471,17.66%,0.9989988803863525,0.0010011190315708518,0,1,25,0
753,14,5,0,3.3452,17.64%,0.9989907145500183,0.001009307336062193,14,1,5,0
754,17,17,1,1.2459,17.75%,0.9989901185035706,0.0010098280617967248,17,1,17,1
755,27,0,0,3.2561,17.72%,0.9989989399909973,0.0010010566329583526,27,1,16,0
756,11,27,0,3.1458,17.70%,0.9989988207817078,0.0010011846898123622,11,1,19,0
757,1,27,0,2.3845,17.68%,0.9989941716194153,0.0010058294283226132,1,1,5,0
758,12,11,0,2.3968,17.65%,0.9989988803863525,0.0010011038975790143,12,1,8,0
759,13,0,0,1.7921,17.63%,0.9989999532699585,0.0010000376496464014,13,1,6,0
760,16,16,1,1.7602,17.74%,0.9989999532699585,0.0010000704787671566,16,1,25,0
761,4,4,1,2.7580,17.85%,0.9989993572235107,0.001000676886178553,4,1,19,0
762,6,6,1,1.6952,17.96%,0.9989992380142212,0.0010007853852584958,6,1,3,0
763,2,0,0,3.1400,17.93%,0.9989162683486938,0.0010837704176083207,18,0,3,0
764,1,27,0,2.7073,17.91%,0.9989969730377197,0.0010030386038124561,1,1,16,0
765,2,2,1,1.6884,18.02%,0.9989963173866272,0.001003679004497826,2,1,12,0
766,21,21,1,2.3649,18.12%,0.998999834060669,0.001000179792754352,21,1,13,0
767,24,24,1,1.9605,18.23%,0.9989999532699585,0.001000032527372241,24,1,18,0
768,22,16,0,4.9096,18.21%,0.9989995956420898,0.0010004370706155896,22,1,4,0
769,5,0,0,2.8497,18.18%,0.9989671111106873,0.0010328921489417553,5,1,3,0
770,8,27,0,2.9113,18.16%,0.9989548325538635,0.001045180018991232,7,0,3,0
771,18,9,0,2.6485,18.13%,0.9989574551582336,0.0010425281943753362,18,1,18,1
772,15,0,0,3.2041,18.11%,0.9989999532699585,0.0010000485926866531,15,1,21,0
773,22,5,0,1.8893,18.09%,0.9989991188049316,0.001000909018330276,22,1,5,0
774,25,10,0,2.5402,18.06%,0.9989997744560242,0.0010002547642216086,25,1,20,0
775,2,2,1,1.9305,18.17%,0.998998761177063,0.0010012220591306686,2,1,8,0
776,8,8,1,1.5550,18.28%,0.9989855289459229,0.0010144562693312764,8,1,25,0
777,16,16,1,2.0539,18.38%,0.9989997148513794,0.001000299584120512,16,1,13,0
778,15,15,1,2.3312,18.49%,0.9989995360374451,0.0010004661744460464,15,1,18,0
779,5,27,0,1.7900,18.46%,0.9989973306655884,0.0010026793461292982,5,1,1,0
780,15,15,1,1.4569,18.57%,0.9989999532699585,0.0010000712936744094,15,1,9,0
781,11,11,1,1.5687,18.67%,0.9989995360374451,0.0010004941141232848,11,1,4,0
782,15,0,0,1.5900,18.65%,0.9989991188049316,0.0010009115794673562,15,1,0,0
783,6,6,1,1.5650,18.75%,0.9989866018295288,0.0010134001495316625,6,1,14,0
784,20,17,0,2.5850,18.73%,0.998999834060669,0.0010001780465245247,20,1,17,0
785,6,6,1,2.1074,18.83%,0.9989998936653137,0.001000132062472403,6,1,26,0
786,14,27,0,3.3139,18.81%,0.9989809393882751,0.0010190758621320128,14,1,21,0
787,1,27,0,2.4868,18.78%,0.998997151851654,0.0010028821416199207,1,1,5,0
788,10,10,1,1.4902,18.88%,0.9990000128746033,0.001000004354864359,10,1,19,0
789,16,16,1,1.5435,18.99%,0.9989998936653137,0.0010001335758715868,16,1,16,1
790,8,10,0,2.0730,18.96%,0.9989498257637024,0.0010501756332814693,8,1,10,0
791,15,15,1,1.3858,19.07%,0.998999834060669,0.0010001689661294222,15,1,6,0
792,1,27,0,1.9655,19.04%,0.9989975094795227,0.0010025023948401213,1,1,6,0
793,6,6,1,1.8156,19.14%,0.9989987015724182,0.00100131391081959,6,1,19,0
794,6,6,1,1.6655,19.25%,0.9989988207817078,0.0010012134443968534,6,1,24,0
795,4,4,1,1.4409,19.35%,0.9989991784095764,0.0010008555836975574,4,1,24,0
796,12,9,0,2.8023,19.32%,0.998998761177063,0.0010012792190536857,12,1,9,0
797,5,5,1,1.5365,19.42%,0.9989977478981018,0.001002259785309434,5,1,25,0
798,4,4,1,2.3172,19.52%,0.9989999532699585,0.0010000888723880053,4,1,1,0
799,26,0,0,3.0067,19.50%,0.998999834060669,0.0010001971386373043,26,1,20,0
800,25,10,0,2.7683,19.48%,0.9989991784095764,0.0010008551180362701,25,1,4,0
801,19,27,0,2.7909,19.45%,0.9989989399909973,0.001001058961264789,19,1,10,0
802,11,11,1,1.7776,19.55%,0.9989980459213257,0.0010019915644079447,11,1,9,0
803,5,4,0,2.2855,19.53%,0.9989954233169556,0.00100457645021379,5,1,9,0
804,4,4,1,1.8578,19.63%,0.9989997148513794,0.001000302960164845,4,1,5,0
805,14,6,0,2.8847,19.60%,0.9989984035491943,0.0010016266023740172,14,1,3,0
806,13,13,1,1.7217,19.70%,0.9989992380142212,0.0010007901582866907,13,1,15,0
807,4,4,1,1.8836,19.80%,0.9989948272705078,0.00100515631493181,4,1,13,0
808,9,4,0,2.0690,19.78%,0.9989978671073914,0.0010021626949310303,9,1,4,0
809,5,1,0,3.4604,19.75%,0.998932421207428,0.0010675976518541574,1,0,17,0
810,14,10,0,2.6577,19.73%,0.9989748597145081,0.0010251478524878621,14,1,10,0
811,20,2,0,4.2012,19.70%,0.9989988207817078,0.0010012001730501652,20,1,14,0
812,11,11,1,2.8915,19.80%,0.9989952445030212,0.0010047572432085872,11,1,1,0
813,2,2,1,1.7802,19.90%,0.9989986419677734,0.0010013432474806905,2,1,23,0
814,15,15,1,1.3503,20.00%,0.9990000128746033,0.0010000105248764157,15,1,7,0
815,3,3,1,2.1842,20.10%,0.9989994764328003,0.0010005603544414043,3,1,7,0
816,5,7,0,2.7052,20.07%,0.9989863038063049,0.0010136965429410338,5,1,17,0
817,12,0,0,1.9201,20.05%,0.9989995360374451,0.0010004565119743347,12,1,7,0
818,10,10,1,2.2889,20.15%,0.9990000128746033,0.0010000100592151284,10,1,14,0
819,2,2,1,2.5504,20.24%,0.9989993572235107,0.0010006383527070284,2,1,1,0
820,23,0,0,2.8834,20.22%,0.9989933967590332,0.001006617909297347,23,1,21,0
821,18,4,0,3.6951,20.19%,0.9989991188049316,0.0010008710669353604,18,1,4,0
822,7,10,0,2.4945,20.17%,0.9989984035491943,0.0010016061132773757,7,1,10,0
823,10,10,1,2.3236,20.27%,0.9989998936653137,0.0010001154150813818,10,1,20,0
824,10,10,1,1.3049,20.36%,0.9989998936653137,0.001000093063339591,10,1,18,0
825,26,10,0,2.3241,20.34%,0.9990000128746033,0.001000029151327908,26,1,5,0
826,27,27,1,2.2672,20.44%,0.9989922642707825,0.0010077557526528835,27,1,6,0
827,16,16,1,1.5603,20.53%,0.9990000128746033,0.0010000119218602777,16,1,14,0
828,21,11,0,2.4025,20.51%,0.9990000128746033,0.001000022399239242,21,1,12,0
829,16,16,1,3.7484,20.60%,0.9990000128746033,0.0010000193724408746,16,1,8,0
830,24,10,0,2.5074,20.58%,0.9989998936653137,0.001000105170533061,24,1,10,0
831,0,0,1,1.7076,20.67%,0.9989995956420898,0.0010004180949181318,0,1,10,0
832,26,26,1,2.0967,20.77%,0.9989984631538391,0.001001533237285912,26,1,1,0
833,16,16,1,1.3630,20.86%,0.9989999532699585,0.0010000470792874694,16,1,15,0
834,17,16,0,1.4162,20.84%,0.9989911317825317,0.0010088540147989988,17,1,16,0
835,24,9,0,1.7431,20.81%,0.9990000128746033,0.0010000115726143122,24,1,9,0
836,10,10,1,1.2665,20.91%,0.9989999532699585,0.0010000451002269983,10,1,0,0
837,1,27,0,2.3166,20.88%,0.9989973306655884,0.001002672128379345,1,1,19,0
838,5,5,1,1.4627,20.98%,0.9989846348762512,0.0010153865441679955,5,1,21,0
839,17,17,1,4.1687,21.07%,0.9989985823631287,0.001001403434202075,17,1,12,0
840,10,10,1,1.2640,21.17%,0.9990000128746033,0.001000002259388566,10,1,3,0
841,12,5,0,4.0363,21.14%,0.9989187121391296,0.001081294845789671,1,0,3,0
842,8,8,1,1.3345,21.23%,0.9989995360374451,0.001000452321022749,8,1,27,0
843,3,27,0,2.3432,21.21%,0.9989930391311646,0.001006944221444428,3,1,23,0
844,22,7,0,4.3849,21.18%,0.9989973902702332,0.0010026254458352923,22,1,7,0
845,4,4,1,1.2659,21.28%,0.9989998936653137,0.0010001056361943483,4,1,1,0
846,16,16,1,1.4568,21.37%,0.9990000128746033,0.001000026473775506,16,1,9,0
847,16,16,1,1.6152,21.46%,0.9990000128746033,0.001000023097731173,16,1,23,0
848,3,3,1,2.0557,21.55%,0.9989999532699585,0.001000073505565524,3,1,3,1
849,1,1,1,1.9519,21.65%,0.9989966750144958,0.0010033108992502093,1,1,18,0
850,17,10,0,1.9845,21.62%,0.9989999532699585,0.001000043353997171,17,1,14,0
851,13,9,0,3.4420,21.60%,0.9989997744560242,0.00100021343678236,13,1,5,0
852,0,0,1,1.4595,21.69%,0.9990000128746033,0.0010000020265579224,0,1,21,0
853,15,15,1,1.5523,21.78%,0.9989919662475586,0.001008050749078393,15,1,8,0
854,2,2,1,1.4103,21.87%,0.9989992380142212,0.0010007816599681973,2,1,24,0
855,8,8,1,1.8619,21.96%,0.9989988803863525,0.0010011353297159076,8,1,3,0
856,8,8,1,1.7868,22.05%,0.9989644289016724,0.0010356002021580935,8,1,9,0
857,14,6,0,2.6287,22.03%,0.998992919921875,0.0010070791468024254,14,1,15,0
858,21,16,0,2.2149,22.00%,0.9990000128746033,0.001000009011477232,21,1,24,0
859,3,3,1,1.9462,22.09%,0.9989988803863525,0.001001116237603128,3,1,24,0
860,16,16,1,1.8737,22.18%,0.9989997744560242,0.0010002640774473548,16,1,3,0
861,12,2,0,2.3277,22.16%,0.998999834060669,0.0010001917835325003,12,1,8,0
862,19,27,0,2.3002,22.13%,0.9989998936653137,0.0010001214686781168,19,1,0,0
863,13,13,1,2.7050,22.22%,0.9989979863166809,0.00100203906185925,13,1,23,0
864,7,7,1,1.6620,22.31%,0.998998761177063,0.0010012750281021,7,1,9,0
865,6,6,1,1.5777,22.40%,0.9989966154098511,0.0010034109000116587,6,1,0,0
866,25,10,0,2.3758,22.38%,0.9989995956420898,0.0010004229843616486,25,1,6,0
867,24,24,1,1.6738,22.47%,0.9989998936653137,0.0010001073824241757,24,1,5,0
868,3,3,1,2.0977,22.55%,0.9989998936653137,0.0010001207701861858,3,1,17,0
869,6,6,1,1.5873,22.64%,0.9989990592002869,0.0010009539546445012,6,1,3,0
870,9,26,0,1.9034,22.62%,0.998975932598114,0.0010240609990432858,9,1,8,0
871,15,15,1,1.8212,22.71%,0.9989997744560242,0.0010002332273870707,15,1,20,0
872,9,9,1,1.6609,22.79%,0.9989960193634033,0.0010039781918749213,9,1,5,0
873,24,24,1,1.3427,22.88%,0.9990000128746033,0.0010000055190175772,24,1,24,1
874,25,25,1,1.9829,22.97%,0.9989995956420898,0.0010003882925957441,25,1,26,0
875,7,7,1,2.0195,23.06%,0.9989964962005615,0.0010035181185230613,7,1,4,0
876,8,11,0,0.8456,23.03%,0.9989908337593079,0.0010091672884300351,8,1,11,0
877,15,15,1,1.0920,23.12%,0.9989898204803467,0.0010101502994075418,15,1,15,1
878,7,7,1,1.4972,23.21%,0.9989993572235107,0.0010006342781707644,7,1,17,0
879,15,15,1,1.4379,23.30%,0.9989997148513794,0.0010003028437495232,15,1,2,0
880,14,17,0,3.2865,23.27%,0.998977780342102,0.0010222271084785461,14,1,18,0
881,16,16,1,1.8118,23.36%,0.9990000128746033,0.0010000235633924603,16,1,3,0
882,19,27,0,2.7963,23.33%,0.9989944100379944,0.0010056066093966365,19,1,22,0
883,1,27,0,2.2155,23.30%,0.9989973306655884,0.0010026670061051846,1,1,19,0
884,18,9,0,2.1468,23.28%,0.9989988803863525,0.001001120894216001,18,1,1,0
885,3,3,1,1.6993,23.36%,0.9989995360374451,0.0010004627984017134,3,1,4,0
886,2,2,1,2.8808,23.45%,0.998999834060669,0.0010001965565606952,2,1,25,0
887,8,8,1,1.0938,23.54%,0.9989863634109497,0.0010136626660823822,8,1,25,0
888,21,6,0,2.4638,23.51%,0.998999297618866,0.001000703894533217,21,1,14,0
889,10,15,0,1.3395,23.48%,0.9990000128746033,0.0010000162292271852,10,1,15,0
890,14,1,0,2.5447,23.46%,0.9989989399909973,0.001001100754365325,14,1,17,0
891,8,8,1,3.0723,23.54%,0.9989975094795227,0.0010024962248280644,8,1,13,0
892,9,9,1,2.4404,23.63%,0.9989896416664124,0.0010103430831804872,9,1,24,0
893,24,24,1,1.2613,23.71%,0.9990000128746033,0.0010000222828239202,24,1,4,0
894,18,10,0,1.9479,23.69%,0.9989999532699585,0.0010000799084082246,18,1,10,0
895,27,27,1,2.0654,23.77%,0.9989925026893616,0.0010074952151626348,27,1,26,0
896,15,15,1,0.9584,23.86%,0.998999834060669,0.0010001666378229856,15,1,0,0
897,24,24,1,2.0263,23.94%,0.9990000128746033,0.0010000105248764157,24,1,25,0
898,17,17,1,1.3052,24.03%,0.9989985227584839,0.0010014857398346066,17,1,26,0
899,4,9,0,1.9584,24.00%,0.9989994764328003,0.0010005272924900055,4,1,9,0
900,0,0,1,1.0894,24.08%,0.9989999532699585,0.001000062795355916,0,1,21,0
901,25,25,1,1.7874,24.17%,0.9989996552467346,0.001000366872176528,25,1,7,0
902,9,9,1,1.7030,24.25%,0.9989888072013855,0.0010111973388120532,9,1,21,0
903,14,2,0,2.3909,24.23%,0.9989798665046692,0.0010201233671978116,14,1,2,0
904,9,9,1,1.2129,24.31%,0.9989929795265198,0.0010070299031212926,9,1,6,0
905,19,27,0,4.1142,24.28%,0.9989957213401794,0.0010042893700301647,19,1,15,0
906,4,4,1,1.2605,24.37%,0.9989926815032959,0.0010072721634060144,4,1,4,1
907,3,3,1,1.5191,24.45%,0.9989999532699585,0.0010000605834648013,3,1,1,0
908,1,27,0,1.8614,24.42%,0.9989930391311646,0.0010069754207506776,1,1,1,1
909,24,9,0,1.7246,24.40%,0.9990000128746033,0.0010000078473240137,24,1,4,0
910,16,16,1,1.2657,24.48%,0.9990000128746033,0.0010000006295740604,16,1,24,0
911,24,24,1,1.2872,24.56%,0.9990000128746033,0.0010000071488320827,24,1,19,0
912,14,14,1,1.7066,24.64%,0.9989609122276306,0.0010391144314780831,14,1,8,0
913,15,15,1,1.9945,24.73%,0.9989960193634033,0.001004022196866572,15,1,16,0
914,10,10,1,1.1323,24.81%,0.9989994764328003,0.0010005258955061436,10,1,23,0
915,16,16,1,1.0190,24.89%,0.9989999532699585,0.001000035903416574,16,1,16,1
916,11,11,1,3.9497,24.97%,0.9989997148513794,0.0010002963244915009,11,1,23,0
917,25,25,1,1.8981,25.05%,0.9989985823631287,0.0010014261351898313,25,1,13,0
918,1,27,0,2.0846,25.03%,0.9989983439445496,0.001001671887934208,1,1,11,0
919,18,9,0,3.8212,25.00%,0.9989992380142212,0.0010007964447140694,18,1,21,0
920,21,21,1,1.8202,25.08%,0.9989998936653137,0.00100009108427912,21,1,2,0
921,4,4,1,1.0342,25.16%,0.9989950060844421,0.0010049984557554126,4,1,0,0
922,6,6,1,1.7428,25.24%,0.9989896416664124,0.0010103596141561866,6,1,2,0
923,13,13,1,1.4821,25.32%,0.9989995956420898,0.001000409247353673,13,1,19,0
924,25,25,1,1.6067,25.41%,0.9989996552467346,0.0010003704810515046,25,1,7,0
925,7,7,1,2.9649,25.49%,0.9989995360374451,0.0010004881769418716,7,1,11,0
926,10,10,1,1.5476,25.57%,0.9990000128746033,0.0010000095935538411,10,1,14,0
927,8,8,1,0.6441,25.65%,0.9989830255508423,0.0010170124005526304,8,1,14,0
928,7,7,1,2.3225,25.73%,0.9989986419677734,0.0010013877181336284,7,1,14,0
929,27,27,1,1.5170,25.81%,0.9989984035491943,0.0010015959851443768,27,1,20,0
930,7,7,1,1.7120,25.89%,0.9989976286888123,0.0010023617651313543,7,1,24,0
931,2,8,0,1.2305,25.86%,0.9989993572235107,0.001000674325041473,2,1,26,0
932,1,1,1,1.5758,25.94%,0.9989988207817078,0.0010012185666710138,1,1,23,0
933,22,22,1,3.8433,26.02%,0.9989979267120361,0.0010020679328590631,22,1,2,0
934,2,8,0,1.0039,25.99%,0.9989991784095764,0.0010008133249357343,2,1,27,0
935,14,6,0,1.9789,25.96%,0.9989970326423645,0.001002980163320899,14,1,2,0
936,21,10,0,2.8295,25.93%,0.9989996552467346,0.001000383053906262,21,1,15,0
937,10,10,1,1.0010,26.01%,0.9990000128746033,0.0010000047041103244,10,1,16,0
938,4,4,1,1.4874,26.09%,0.9989999532699585,0.0010000625625252724,4,1,5,0
939,22,17,0,3.3017,26.06%,0.9989991784095764,0.001000823569484055,22,1,26,0
940,6,8,0,1.8339,26.04%,0.9989975690841675,0.0010024330113083124,6,1,8,0
941,10,10,1,1.0800,26.11%,0.9990000128746033,0.0010000155307352543,10,1,27,0
942,5,5,1,2.6723,26.19%,0.998998761177063,0.00100124126765877,5,1,16,0
943,9,16,0,1.5691,26.17%,0.9989743828773499,0.0010256358655169606,9,1,10,0
944,0,0,1,1.4437,26.24%,0.9990000128746033,0.001000027870759368,0,1,3,0
945,27,27,1,2.7481,26.32%,0.9989811182022095,0.0010188661981374025,27,1,5,0
946,8,8,1,1.0268,26.40%,0.9989850521087646,0.0010149412555620074,8,1,14,0
