round,ground_truth,correct_percentage,loss,prediction,agent0hw,agent1hw
422,10,26.24%,0.7033,10,0.05000000074505806,0.949999988079071
423,15,26.42%,1.2344,15,0.05000000074505806,0.949999988079071
424,21,26.59%,1.7161,21,0.05000000074505806,0.949999988079071
425,9,26.76%,1.9521,9,0.05000000074505806,0.949999988079071
426,5,26.70%,2.2515,14,0.05000000074505806,0.949999988079071
427,1,26.87%,1.4831,1,0.05000000074505806,0.949999988079071
428,10,27.04%,0.8543,10,0.05000000074505806,0.949999988079071
429,6,27.21%,2.1107,6,0.05000000074505806,0.949999988079071
430,15,27.38%,1.1694,15,0.05000000074505806,0.949999988079071
431,21,27.55%,1.6551,21,0.05000000074505806,0.949999988079071
432,8,27.71%,1.0743,8,0.05000000074505806,0.949999988079071
433,5,27.65%,2.9545,14,0.05000000074505806,0.949999988079071
434,26,27.82%,1.1913,26,0.05000000074505806,0.949999988079071
435,2,27.98%,1.5031,2,0.05000000074505806,0.949999988079071
436,19,27.92%,4.3396,15,0.05000000074505806,0.949999988079071
437,10,28.08%,0.5647,10,0.05000000074505806,0.949999988079071
438,22,28.02%,2.7420,2,0.05000000074505806,0.949999988079071
439,25,27.95%,2.8820,15,0.05000000074505806,0.949999988079071
440,17,27.89%,2.0003,15,0.05000000074505806,0.949999988079071
441,2,28.05%,1.7906,2,0.05000000074505806,0.949999988079071
442,9,28.22%,1.7302,9,0.05000000074505806,0.949999988079071
443,5,28.15%,1.9986,6,0.05000000074505806,0.949999988079071
444,4,28.09%,2.3790,7,0.05000000074505806,0.949999988079071
445,3,28.25%,1.7078,3,0.05000000074505806,0.949999988079071
446,0,28.41%,1.8545,0,0.05000000074505806,0.949999988079071
447,14,28.35%,2.1546,1,0.05000000074505806,0.949999988079071
448,5,28.51%,1.9406,5,0.05000000074505806,0.949999988079071
449,4,28.44%,1.9880,7,0.05000000074505806,0.949999988079071
450,9,28.60%,1.5161,9,0.05000000074505806,0.949999988079071
451,4,28.54%,2.4447,7,0.05000000074505806,0.949999988079071
452,18,28.48%,3.4188,21,0.05000000074505806,0.949999988079071
453,26,28.63%,1.8294,26,0.05000000074505806,0.949999988079071
454,12,28.57%,3.3671,26,0.05000000074505806,0.949999988079071
455,1,28.73%,1.4959,1,0.05000000074505806,0.949999988079071
456,11,28.67%,2.2317,3,0.05000000074505806,0.949999988079071
457,1,28.82%,1.0561,1,0.05000000074505806,0.949999988079071
458,12,28.76%,2.8868,27,0.05000000074505806,0.949999988079071
459,9,28.91%,1.4371,9,0.05000000074505806,0.949999988079071
460,26,29.07%,1.2185,26,0.05000000074505806,0.949999988079071
461,8,29.22%,1.0675,8,0.05000000074505806,0.949999988079071
462,17,29.37%,2.3459,17,0.05000000074505806,0.949999988079071
463,16,29.53%,1.6212,16,0.05000000074505806,0.949999988079071
464,5,29.68%,2.2701,5,0.05000000074505806,0.949999988079071
465,4,29.83%,1.6543,4,0.05000000074505806,0.949999988079071
466,5,29.98%,1.9739,5,0.05000000074505806,0.949999988079071
467,8,30.13%,0.9674,8,0.05000000074505806,0.949999988079071
468,26,30.28%,0.8299,26,0.05000000074505806,0.949999988079071
469,0,30.43%,2.0767,0,0.05000000074505806,0.949999988079071
470,8,30.57%,0.9521,8,0.05000000074505806,0.949999988079071
471,2,30.72%,1.1944,2,0.05000000074505806,0.949999988079071
472,6,30.66%,2.1378,15,0.05000000074505806,0.949999988079071
473,7,30.80%,1.4436,7,0.05000000074505806,0.949999988079071
474,4,30.74%,1.8499,7,0.05000000074505806,0.949999988079071
475,14,30.88%,2.3979,14,0.05000000074505806,0.949999988079071
476,5,31.03%,2.2532,5,0.05000000074505806,0.949999988079071
477,3,31.17%,1.4322,3,0.05000000074505806,0.949999988079071
478,21,31.32%,1.5966,21,0.05000000074505806,0.949999988079071
479,11,31.25%,2.4696,2,0.05000000074505806,0.949999988079071
480,6,31.39%,1.9427,6,0.05000000074505806,0.949999988079071
481,27,31.33%,2.3541,15,0.05000000074505806,0.949999988079071
482,2,31.47%,1.0200,2,0.05000000074505806,0.949999988079071
483,18,31.40%,2.8901,5,0.05000000074505806,0.949999988079071
484,25,31.34%,2.4559,15,0.05000000074505806,0.949999988079071
485,14,31.28%,1.6341,1,0.05000000074505806,0.949999988079071
486,4,31.42%,1.6336,4,0.05000000074505806,0.949999988079071
487,5,31.56%,1.7107,5,0.05000000074505806,0.949999988079071
488,3,31.70%,1.3841,3,0.05000000074505806,0.949999988079071
489,8,31.84%,1.0014,8,0.05000000074505806,0.949999988079071
490,4,31.98%,1.6495,4,0.05000000074505806,0.949999988079071
491,1,32.11%,1.8320,1,0.05000000074505806,0.949999988079071
492,25,32.05%,2.5819,2,0.05000000074505806,0.949999988079071
493,19,31.98%,3.9172,2,0.05000000074505806,0.949999988079071
494,4,32.12%,1.3871,4,0.05000000074505806,0.949999988079071
495,26,32.26%,1.2540,26,0.05000000074505806,0.949999988079071
496,12,32.19%,3.8351,2,0.05000000074505806,0.949999988079071
497,23,32.13%,2.6260,10,0.05000000074505806,0.949999988079071
498,7,32.26%,1.7677,7,0.05000000074505806,0.949999988079071
499,2,32.40%,0.9187,2,0.05000000074505806,0.949999988079071
500,26,32.53%,0.8054,26,0.05000000074505806,0.949999988079071
501,7,32.67%,1.2812,7,0.05000000074505806,0.949999988079071
502,12,32.60%,2.9736,27,0.05000000074505806,0.949999988079071
503,2,32.74%,0.8986,2,0.05000000074505806,0.949999988079071
504,13,32.87%,2.5045,13,0.05000000074505806,0.949999988079071
505,3,33.00%,1.5289,3,0.05000000074505806,0.949999988079071
506,0,33.14%,1.9693,0,0.05000000074505806,0.949999988079071
507,7,33.27%,1.4174,7,0.05000000074505806,0.949999988079071
508,17,33.20%,2.1632,16,0.05000000074505806,0.949999988079071
509,11,33.14%,2.2556,2,0.05000000074505806,0.949999988079071
510,2,33.27%,0.8213,2,0.05000000074505806,0.949999988079071
511,10,33.40%,0.5839,10,0.05000000074505806,0.949999988079071
512,19,33.33%,3.1860,11,0.05000000074505806,0.949999988079071
513,24,33.46%,1.5986,24,0.05000000074505806,0.949999988079071
514,23,33.40%,2.5195,10,0.05000000074505806,0.949999988079071
515,12,33.33%,3.2448,2,0.05000000074505806,0.949999988079071
516,10,33.46%,0.5359,10,0.05000000074505806,0.949999988079071
517,17,33.59%,1.8802,17,0.05000000074505806,0.949999988079071
518,18,33.53%,2.4232,21,0.05000000074505806,0.949999988079071
519,20,33.46%,3.1884,16,0.05000000074505806,0.949999988079071
520,22,33.40%,2.0204,2,0.05000000074505806,0.949999988079071
521,24,33.33%,1.1602,8,0.05000000074505806,0.949999988079071
522,4,33.46%,1.3715,4,0.05000000074505806,0.949999988079071
523,21,33.59%,1.4062,21,0.05000000074505806,0.949999988079071
524,15,33.71%,1.3191,15,0.05000000074505806,0.949999988079071
525,7,33.84%,1.3195,7,0.05000000074505806,0.949999988079071
526,9,33.97%,1.9074,9,0.05000000074505806,0.949999988079071
527,18,33.90%,2.8121,17,0.05000000074505806,0.949999988079071
528,0,34.03%,1.5504,0,0.05000000074505806,0.949999988079071
529,18,33.96%,2.3683,17,0.05000000074505806,0.949999988079071
530,8,34.09%,0.6981,8,0.05000000074505806,0.949999988079071
531,15,34.21%,1.3491,15,0.05000000074505806,0.949999988079071
532,8,34.33%,0.6633,8,0.05000000074505806,0.949999988079071
533,15,34.46%,1.2405,15,0.05000000074505806,0.949999988079071
534,14,34.58%,1.4948,14,0.05000000074505806,0.949999988079071
535,5,34.70%,1.4515,5,0.05000000074505806,0.949999988079071
536,3,34.82%,1.6357,3,0.05000000074505806,0.949999988079071
537,16,34.94%,1.9225,16,0.05000000074505806,0.949999988079071
538,10,35.06%,0.4813,10,0.05000000074505806,0.949999988079071
539,15,35.19%,1.1068,15,0.05000000074505806,0.949999988079071
540,13,35.30%,1.7197,13,0.05000000074505806,0.949999988079071
541,9,35.42%,1.2249,9,0.05000000074505806,0.949999988079071
542,11,35.36%,2.2733,2,0.05000000074505806,0.949999988079071
543,11,35.48%,2.3278,11,0.05000000074505806,0.949999988079071
544,26,35.60%,1.0726,26,0.05000000074505806,0.949999988079071
545,5,35.71%,1.1016,5,0.05000000074505806,0.949999988079071
546,11,35.83%,1.9385,11,0.05000000074505806,0.949999988079071
547,12,35.77%,2.0636,27,0.05000000074505806,0.949999988079071
548,21,35.88%,1.3973,21,0.05000000074505806,0.949999988079071
549,1,36.00%,1.4516,1,0.05000000074505806,0.949999988079071
550,1,36.12%,1.7692,1,0.05000000074505806,0.949999988079071
551,4,36.23%,1.3695,4,0.05000000074505806,0.949999988079071
552,25,36.17%,2.1964,2,0.05000000074505806,0.949999988079071
553,4,36.28%,1.0974,4,0.05000000074505806,0.949999988079071
554,21,36.40%,1.3891,21,0.05000000074505806,0.949999988079071
555,26,36.51%,1.0803,26,0.05000000074505806,0.949999988079071
556,27,36.45%,2.4116,14,0.05000000074505806,0.949999988079071
557,14,36.56%,1.8643,14,0.05000000074505806,0.949999988079071
558,23,36.49%,2.1774,10,0.05000000074505806,0.949999988079071
559,5,36.61%,0.9406,5,0.05000000074505806,0.949999988079071
560,16,36.72%,1.6860,16,0.05000000074505806,0.949999988079071
561,15,36.83%,1.0813,15,0.05000000074505806,0.949999988079071
562,5,36.94%,1.0663,5,0.05000000074505806,0.949999988079071
563,8,37.06%,0.6578,8,0.05000000074505806,0.949999988079071
564,5,37.17%,1.6252,5,0.05000000074505806,0.949999988079071
565,15,37.28%,1.0840,15,0.05000000074505806,0.949999988079071
566,4,37.39%,1.1392,4,0.05000000074505806,0.949999988079071
567,21,37.50%,1.2838,21,0.05000000074505806,0.949999988079071
568,5,37.61%,1.9668,5,0.05000000074505806,0.949999988079071
569,4,37.72%,0.9806,4,0.05000000074505806,0.949999988079071
570,17,37.65%,1.6904,15,0.05000000074505806,0.949999988079071
571,14,37.76%,1.2800,14,0.05000000074505806,0.949999988079071
572,14,37.87%,1.3331,14,0.05000000074505806,0.949999988079071
573,15,37.98%,0.9424,15,0.05000000074505806,0.949999988079071
574,25,37.91%,2.0258,15,0.05000000074505806,0.949999988079071
575,2,38.02%,0.8050,2,0.05000000074505806,0.949999988079071
576,26,38.13%,0.7445,26,0.05000000074505806,0.949999988079071
577,14,38.24%,1.4128,14,0.05000000074505806,0.949999988079071
578,11,38.34%,1.2790,11,0.05000000074505806,0.949999988079071
579,14,38.45%,1.2640,14,0.05000000074505806,0.949999988079071
580,5,38.55%,1.1407,5,0.05000000074505806,0.949999988079071
581,6,38.49%,2.5208,11,0.05000000074505806,0.949999988079071
582,15,38.59%,0.9233,15,0.05000000074505806,0.949999988079071
583,27,38.53%,2.1624,15,0.05000000074505806,0.949999988079071
584,24,38.63%,1.0946,24,0.05000000074505806,0.949999988079071
585,16,38.74%,1.7426,16,0.05000000074505806,0.949999988079071
586,16,38.84%,2.0647,16,0.05000000074505806,0.949999988079071
587,21,38.95%,1.0851,21,0.05000000074505806,0.949999988079071
588,24,39.05%,1.0070,24,0.05000000074505806,0.949999988079071
589,3,39.15%,1.2556,3,0.05000000074505806,0.949999988079071
590,9,39.26%,1.1782,9,0.05000000074505806,0.949999988079071
591,8,39.36%,0.5359,8,0.05000000074505806,0.949999988079071
592,25,39.46%,1.8413,25,0.05000000074505806,0.949999988079071
593,5,39.56%,1.4665,5,0.05000000074505806,0.949999988079071
594,6,39.66%,1.8826,6,0.05000000074505806,0.949999988079071
595,3,39.77%,1.1030,3,0.05000000074505806,0.949999988079071
596,7,39.70%,1.2439,4,0.05000000074505806,0.949999988079071
597,23,39.63%,2.3176,10,0.05000000074505806,0.949999988079071
598,6,39.57%,1.7303,5,0.05000000074505806,0.949999988079071
599,16,39.67%,1.3797,16,0.05000000074505806,0.949999988079071
600,2,39.77%,0.5821,2,0.05000000074505806,0.949999988079071
601,0,39.87%,1.3535,0,0.05000000074505806,0.949999988079071
602,13,39.97%,2.3360,13,0.05000000074505806,0.949999988079071
603,14,40.07%,1.1972,14,0.05000000074505806,0.949999988079071
604,3,40.17%,1.2176,3,0.05000000074505806,0.949999988079071
605,10,40.26%,0.4131,10,0.05000000074505806,0.949999988079071
606,25,40.36%,1.7450,25,0.05000000074505806,0.949999988079071
607,17,40.46%,2.0536,17,0.05000000074505806,0.949999988079071
608,15,40.56%,0.8159,15,0.05000000074505806,0.949999988079071
609,2,40.66%,0.5858,2,0.05000000074505806,0.949999988079071
610,17,40.75%,1.5570,17,0.05000000074505806,0.949999988079071
611,3,40.85%,0.9714,3,0.05000000074505806,0.949999988079071
612,10,40.95%,0.6700,10,0.05000000074505806,0.949999988079071
613,22,40.88%,1.9833,2,0.05000000074505806,0.949999988079071
614,2,40.98%,0.5359,2,0.05000000074505806,0.949999988079071
615,25,41.07%,2.0000,25,0.05000000074505806,0.949999988079071
616,12,41.00%,3.0695,2,0.05000000074505806,0.949999988079071
617,5,41.10%,1.1357,5,0.05000000074505806,0.949999988079071
618,25,41.20%,1.8181,25,0.05000000074505806,0.949999988079071
619,17,41.29%,1.6392,17,0.05000000074505806,0.949999988079071
620,3,41.38%,0.9042,3,0.05000000074505806,0.949999988079071
621,5,41.48%,0.8650,5,0.05000000074505806,0.949999988079071
622,27,41.41%,2.3342,6,0.05000000074505806,0.949999988079071
623,18,41.35%,2.6085,5,0.05000000074505806,0.949999988079071
624,19,41.28%,4.8481,2,0.05000000074505806,0.949999988079071
625,21,41.37%,1.0313,21,0.05000000074505806,0.949999988079071
626,21,41.47%,1.0232,21,0.05000000074505806,0.949999988079071
627,17,41.56%,1.3750,17,0.05000000074505806,0.949999988079071
628,5,41.65%,0.6991,5,0.05000000074505806,0.949999988079071
629,3,41.75%,1.0417,3,0.05000000074505806,0.949999988079071
630,6,41.68%,1.6908,5,0.05000000074505806,0.949999988079071
631,16,41.77%,1.3289,16,0.05000000074505806,0.949999988079071
632,16,41.86%,1.2933,16,0.05000000074505806,0.949999988079071
633,25,41.96%,1.5437,25,0.05000000074505806,0.949999988079071
634,15,42.05%,0.9627,15,0.05000000074505806,0.949999988079071
635,5,42.14%,0.7704,5,0.05000000074505806,0.949999988079071
636,16,42.23%,1.2208,16,0.05000000074505806,0.949999988079071
637,6,42.16%,1.6977,25,0.05000000074505806,0.949999988079071
638,12,42.10%,3.0035,27,0.05000000074505806,0.949999988079071
639,27,42.03%,1.9309,15,0.05000000074505806,0.949999988079071
640,14,42.12%,0.8810,14,0.05000000074505806,0.949999988079071
641,6,42.21%,1.4309,6,0.05000000074505806,0.949999988079071
642,10,42.30%,0.3537,10,0.05000000074505806,0.949999988079071
643,0,42.39%,1.2706,0,0.05000000074505806,0.949999988079071
644,5,42.48%,0.6040,5,0.05000000074505806,0.949999988079071
645,6,42.57%,1.3941,6,0.05000000074505806,0.949999988079071
646,26,42.50%,4.5908,9,0.05000000074505806,0.949999988079071
647,10,42.59%,0.4704,10,0.05000000074505806,0.949999988079071
648,8,42.68%,0.5759,8,0.05000000074505806,0.949999988079071
649,6,42.77%,1.3156,6,0.05000000074505806,0.949999988079071
650,16,42.86%,1.0530,16,0.05000000074505806,0.949999988079071
651,14,42.94%,0.9779,14,0.05000000074505806,0.949999988079071
652,20,42.88%,3.0897,10,0.05000000074505806,0.949999988079071
653,5,42.97%,0.7824,5,0.05000000074505806,0.949999988079071
654,11,42.90%,2.7133,3,0.05000000074505806,0.949999988079071
655,6,42.99%,1.1792,6,0.05000000074505806,0.949999988079071
656,0,43.07%,1.5324,0,0.05000000074505806,0.949999988079071
657,7,43.16%,1.2269,7,0.05000000074505806,0.949999988079071
658,15,43.25%,0.8044,15,0.05000000074505806,0.949999988079071
659,11,43.18%,2.6767,3,0.05000000074505806,0.949999988079071
660,16,43.27%,0.9636,16,0.05000000074505806,0.949999988079071
661,17,43.35%,1.2952,17,0.05000000074505806,0.949999988079071
662,14,43.44%,0.7779,14,0.05000000074505806,0.949999988079071
663,5,43.52%,0.7159,5,0.05000000074505806,0.949999988079071
664,21,43.61%,0.9028,21,0.05000000074505806,0.949999988079071
665,14,43.69%,0.7437,14,0.05000000074505806,0.949999988079071
666,1,43.63%,2.1960,7,0.05000000074505806,0.949999988079071
667,20,43.56%,5.2598,21,0.05000000074505806,0.949999988079071
668,1,43.65%,1.1091,1,0.05000000074505806,0.949999988079071
669,17,43.73%,1.2629,17,0.05000000074505806,0.949999988079071
670,18,43.67%,2.2113,17,0.05000000074505806,0.949999988079071
671,26,43.75%,0.7045,26,0.05000000074505806,0.949999988079071
672,7,43.83%,1.1032,7,0.05000000074505806,0.949999988079071
673,1,43.92%,1.0968,1,0.05000000074505806,0.949999988079071
674,7,44.00%,0.9203,7,0.05000000074505806,0.949999988079071
675,2,44.08%,0.6347,2,0.05000000074505806,0.949999988079071
676,20,44.02%,4.3615,21,0.05000000074505806,0.949999988079071
677,25,44.10%,1.4394,25,0.05000000074505806,0.949999988079071
678,0,44.18%,1.4542,0,0.05000000074505806,0.949999988079071
679,26,44.26%,0.5728,26,0.05000000074505806,0.949999988079071
680,19,44.20%,4.1721,25,0.05000000074505806,0.949999988079071
681,11,44.28%,1.8480,11,0.05000000074505806,0.949999988079071
682,8,44.36%,0.8497,8,0.05000000074505806,0.949999988079071
683,23,44.44%,1.9576,23,0.05000000074505806,0.949999988079071
684,9,44.53%,1.3038,9,0.05000000074505806,0.949999988079071
685,10,44.61%,0.9287,10,0.05000000074505806,0.949999988079071
686,17,44.69%,1.1403,17,0.05000000074505806,0.949999988079071
687,14,44.77%,0.5416,14,0.05000000074505806,0.949999988079071
688,11,44.70%,2.3046,3,0.05000000074505806,0.949999988079071
689,24,44.78%,0.9039,24,0.05000000074505806,0.949999988079071
690,16,44.86%,0.9155,16,0.05000000074505806,0.949999988079071
691,22,44.80%,1.8610,2,0.05000000074505806,0.949999988079071
692,2,44.88%,0.6042,2,0.05000000074505806,0.949999988079071
693,15,44.96%,0.9063,15,0.05000000074505806,0.949999988079071
694,24,45.04%,1.2256,24,0.05000000074505806,0.949999988079071
695,16,45.11%,0.9173,16,0.05000000074505806,0.949999988079071
696,4,45.19%,1.0862,4,0.05000000074505806,0.949999988079071
697,24,45.27%,1.1821,24,0.05000000074505806,0.949999988079071
698,16,45.35%,0.8590,16,0.05000000074505806,0.949999988079071
699,7,45.43%,0.8826,7,0.05000000074505806,0.949999988079071
700,3,45.51%,0.9355,3,0.05000000074505806,0.949999988079071
701,10,45.58%,0.3728,10,0.05000000074505806,0.949999988079071
702,8,45.66%,0.4052,8,0.05000000074505806,0.949999988079071
703,23,45.60%,1.9296,10,0.05000000074505806,0.949999988079071
704,14,45.67%,0.3941,14,0.05000000074505806,0.949999988079071
705,1,45.75%,0.7968,1,0.05000000074505806,0.949999988079071
706,10,45.83%,0.3612,10,0.05000000074505806,0.949999988079071
707,12,45.76%,4.2841,3,0.05000000074505806,0.949999988079071
708,25,45.84%,1.4961,25,0.05000000074505806,0.949999988079071
709,9,45.92%,0.9432,9,0.05000000074505806,0.949999988079071
710,6,45.99%,1.0651,6,0.05000000074505806,0.949999988079071
711,27,45.93%,2.1071,14,0.05000000074505806,0.949999988079071
712,9,46.00%,0.8905,9,0.05000000074505806,0.949999988079071
713,8,46.08%,0.3917,8,0.05000000074505806,0.949999988079071
714,14,46.15%,0.4180,14,0.05000000074505806,0.949999988079071
715,25,46.23%,1.1891,25,0.05000000074505806,0.949999988079071
716,15,46.30%,0.7766,15,0.05000000074505806,0.949999988079071
717,26,46.24%,0.6532,8,0.05000000074505806,0.949999988079071
718,24,46.31%,0.7485,24,0.05000000074505806,0.949999988079071
719,20,46.25%,2.9056,26,0.05000000074505806,0.949999988079071
720,6,46.32%,1.0073,6,0.05000000074505806,0.949999988079071
721,21,46.40%,0.9344,21,0.05000000074505806,0.949999988079071
722,10,46.47%,0.2852,10,0.05000000074505806,0.949999988079071
723,23,46.41%,1.7430,10,0.05000000074505806,0.949999988079071
724,11,46.48%,1.3735,11,0.05000000074505806,0.949999988079071
725,0,46.56%,1.4790,0,0.05000000074505806,0.949999988079071
726,7,46.63%,0.8184,7,0.05000000074505806,0.949999988079071
727,13,46.70%,2.3249,13,0.05000000074505806,0.949999988079071
728,26,46.64%,1.3140,8,0.05000000074505806,0.949999988079071
729,8,46.71%,0.4633,8,0.05000000074505806,0.949999988079071
730,5,46.79%,0.6852,5,0.05000000074505806,0.949999988079071
731,15,46.86%,0.6516,15,0.05000000074505806,0.949999988079071
732,18,46.79%,2.2857,5,0.05000000074505806,0.949999988079071
733,26,46.87%,0.8582,26,0.05000000074505806,0.949999988079071
734,2,46.94%,0.4697,2,0.05000000074505806,0.949999988079071
735,6,47.01%,0.9454,6,0.05000000074505806,0.949999988079071
736,15,47.08%,0.6180,15,0.05000000074505806,0.949999988079071
737,0,47.15%,1.2100,0,0.05000000074505806,0.949999988079071
738,24,47.23%,0.6279,24,0.05000000074505806,0.949999988079071
739,26,47.30%,0.4883,26,0.05000000074505806,0.949999988079071
740,2,47.37%,0.4742,2,0.05000000074505806,0.949999988079071
741,26,47.44%,0.4168,26,0.05000000074505806,0.949999988079071
742,16,47.51%,0.7440,16,0.05000000074505806,0.949999988079071
743,0,47.58%,1.1349,0,0.05000000074505806,0.949999988079071
744,13,47.65%,1.7460,13,0.05000000074505806,0.949999988079071
745,26,47.72%,0.5547,26,0.05000000074505806,0.949999988079071
746,23,47.66%,1.6578,10,0.05000000074505806,0.949999988079071
747,5,47.73%,0.6090,5,0.05000000074505806,0.949999988079071
748,9,47.80%,0.8124,9,0.05000000074505806,0.949999988079071
749,16,47.87%,0.6783,16,0.05000000074505806,0.949999988079071
750,15,47.94%,0.6336,15,0.05000000074505806,0.949999988079071
751,4,48.01%,1.0204,4,0.05000000074505806,0.949999988079071
752,24,48.07%,0.7227,24,0.05000000074505806,0.949999988079071
753,2,48.14%,0.4551,2,0.05000000074505806,0.949999988079071
754,3,48.21%,0.9031,3,0.05000000074505806,0.949999988079071
755,24,48.28%,0.6526,24,0.05000000074505806,0.949999988079071
756,4,48.35%,0.9791,4,0.05000000074505806,0.949999988079071
757,14,48.42%,0.3680,14,0.05000000074505806,0.949999988079071
758,3,48.48%,0.8492,3,0.05000000074505806,0.949999988079071
759,16,48.55%,0.5984,16,0.05000000074505806,0.949999988079071
760,0,48.62%,1.0996,0,0.05000000074505806,0.949999988079071
761,4,48.69%,0.9026,4,0.05000000074505806,0.949999988079071
762,24,48.75%,0.5774,24,0.05000000074505806,0.949999988079071
763,15,48.82%,0.5503,15,0.05000000074505806,0.949999988079071
764,27,48.76%,1.9194,15,0.05000000074505806,0.949999988079071
765,11,48.83%,1.7907,11,0.05000000074505806,0.949999988079071
766,12,48.76%,2.1679,27,0.05000000074505806,0.949999988079071
767,27,48.83%,1.6653,27,0.05000000074505806,0.949999988079071
768,1,48.89%,0.7516,1,0.05000000074505806,0.949999988079071
769,0,48.96%,0.9352,0,0.05000000074505806,0.949999988079071
770,5,49.03%,0.4870,5,0.05000000074505806,0.949999988079071
771,6,49.09%,0.9760,6,0.05000000074505806,0.949999988079071
772,24,49.16%,0.5582,24,0.05000000074505806,0.949999988079071
773,2,49.22%,0.3606,2,0.05000000074505806,0.949999988079071
774,27,49.29%,1.4958,27,0.05000000074505806,0.949999988079071
775,0,49.36%,0.8688,0,0.05000000074505806,0.949999988079071
776,5,49.42%,0.5072,5,0.05000000074505806,0.949999988079071
777,9,49.49%,0.8394,9,0.05000000074505806,0.949999988079071
778,13,49.42%,5.2383,21,0.05000000074505806,0.949999988079071
779,10,49.49%,0.3602,10,0.05000000074505806,0.949999988079071
780,0,49.55%,0.8588,0,0.05000000074505806,0.949999988079071
781,16,49.62%,0.5425,16,0.05000000074505806,0.949999988079071
782,26,49.68%,0.4169,26,0.05000000074505806,0.949999988079071
783,22,49.62%,1.9631,2,0.05000000074505806,0.949999988079071
784,6,49.68%,0.9933,6,0.05000000074505806,0.949999988079071
785,12,49.75%,1.8736,12,0.05000000074505806,0.949999988079071
786,3,49.81%,1.0105,3,0.05000000074505806,0.949999988079071
787,10,49.87%,0.2897,10,0.05000000074505806,0.949999988079071
788,9,49.94%,0.6579,9,0.05000000074505806,0.949999988079071
789,14,50.00%,0.3391,14,0.05000000074505806,0.949999988079071
790,5,50.06%,0.3920,5,0.05000000074505806,0.949999988079071
791,15,50.13%,0.5176,15,0.05000000074505806,0.949999988079071
792,23,50.19%,1.5087,23,0.05000000074505806,0.949999988079071
793,24,50.25%,0.4526,24,0.05000000074505806,0.949999988079071
794,15,50.31%,0.5017,15,0.05000000074505806,0.949999988079071
795,0,50.38%,0.8145,0,0.05000000074505806,0.949999988079071
796,4,50.44%,0.7724,4,0.05000000074505806,0.949999988079071
797,5,50.50%,0.3697,5,0.05000000074505806,0.949999988079071
798,23,50.56%,1.3915,23,0.05000000074505806,0.949999988079071
799,22,50.50%,1.6490,2,0.05000000074505806,0.949999988079071
800,16,50.56%,0.5413,16,0.05000000074505806,0.949999988079071
801,21,50.62%,0.9533,21,0.05000000074505806,0.949999988079071
802,24,50.68%,0.4672,24,0.05000000074505806,0.949999988079071
803,1,50.75%,0.4959,1,0.05000000074505806,0.949999988079071
804,26,50.81%,0.2590,26,0.05000000074505806,0.949999988079071
805,14,50.87%,0.2344,14,0.05000000074505806,0.949999988079071
806,6,50.93%,1.2689,6,0.05000000074505806,0.949999988079071
807,7,50.99%,0.9199,7,0.05000000074505806,0.949999988079071
808,12,51.05%,1.5736,12,0.05000000074505806,0.949999988079071
809,1,51.11%,0.3172,1,0.05000000074505806,0.949999988079071
810,1,51.17%,0.6585,1,0.05000000074505806,0.949999988079071
811,7,51.23%,0.8525,7,0.05000000074505806,0.949999988079071
812,24,51.29%,0.4394,24,0.05000000074505806,0.949999988079071
813,9,51.23%,1.5438,14,0.05000000074505806,0.949999988079071
814,11,51.29%,1.3743,11,0.05000000074505806,0.949999988079071
815,26,51.35%,0.2175,26,0.05000000074505806,0.949999988079071
816,4,51.41%,0.7708,4,0.05000000074505806,0.949999988079071
817,6,51.47%,1.3550,6,0.05000000074505806,0.949999988079071
818,0,51.53%,0.6262,0,0.05000000074505806,0.949999988079071
819,1,51.59%,0.2660,1,0.05000000074505806,0.949999988079071
820,27,51.64%,1.5388,27,0.05000000074505806,0.949999988079071
821,15,51.70%,0.4864,15,0.05000000074505806,0.949999988079071
822,11,51.76%,1.2802,11,0.05000000074505806,0.949999988079071
823,13,51.82%,1.4028,13,0.05000000074505806,0.949999988079071
824,6,51.88%,0.7951,6,0.05000000074505806,0.949999988079071
825,14,51.94%,0.2375,14,0.05000000074505806,0.949999988079071
826,15,52.00%,0.4519,15,0.05000000074505806,0.949999988079071
827,0,52.05%,0.6139,0,0.05000000074505806,0.949999988079071
828,3,52.11%,0.7910,3,0.05000000074505806,0.949999988079071
829,7,52.17%,0.8131,7,0.05000000074505806,0.949999988079071
830,10,52.23%,0.2651,10,0.05000000074505806,0.949999988079071
831,10,52.28%,0.2918,10,0.05000000074505806,0.949999988079071
832,16,52.34%,0.4896,16,0.05000000074505806,0.949999988079071
833,21,52.40%,0.8445,21,0.05000000074505806,0.949999988079071
834,17,52.46%,1.4901,17,0.05000000074505806,0.949999988079071
835,17,52.51%,1.3972,17,0.05000000074505806,0.949999988079071
836,4,52.57%,0.6935,4,0.05000000074505806,0.949999988079071
837,7,52.63%,0.7505,7,0.05000000074505806,0.949999988079071
838,20,52.56%,2.8726,21,0.05000000074505806,0.949999988079071
839,4,52.62%,0.6248,4,0.05000000074505806,0.949999988079071
840,11,52.68%,1.2250,11,0.05000000074505806,0.949999988079071
841,6,52.73%,0.7754,6,0.05000000074505806,0.949999988079071
842,24,52.79%,0.3590,24,0.05000000074505806,0.949999988079071
843,2,52.84%,0.3651,2,0.05000000074505806,0.949999988079071
844,11,52.90%,1.1097,11,0.05000000074505806,0.949999988079071
